Gene name, Transcript overall charge
YLR074C, 7
YLR075W, 6
YLR077W, 4
YLR078C, 3
YLR079W, 3
YLR080W, 3
YLR081W, -2
YLR082C, -1
YLR083C, 2
YLR085C, -3
YLR088W, 2
YLR089C, 2
YLR090W, -1
YLR091W, -1
YLR093C, 2
YLR094C, 0
YLR095C, 5
YLR097C, -1
YLR098C, -1
YLR099C, 1
YLR099W-A, -4
YLR100W, 2
YLR102C, 0
YLR103C, 0
YLR104W, 1
YLR105C, 5
YLR107W, 0
YLR108C, 0
YLR109W, 1
YLR110C, 0
YLR111W, 1
YLR112W, 3
YLR113W, -1
YLR114C, -3
YLR115W, -1
YLR116W, 4
YLR117C, -2
YLR118C, 3
YLR119W, 8
YLR120C, 3
YLR121C, 1
YLR125W, 0
YLR126C, -1
YLR127C, 1
YLR128W, 2
YLR129W, 1
YLR130C, -3
YLR131C, -2
YLR132C, -4
YLR133W, 1
YLR134W, 0
YLR135W, 2
YLR136C, 1
YLR137W, -3
YLR138W, 0
YLR139C, 5
YLR141W, 2
YLR142W, 3
YLR143W, 1
YLR144C, 2
YLR145W, -4
YLR146C, 1
YLR146W-A, 0
YLR147C, 0
YLR148W, 0
YLR149C, -2
YLR150W, -4
YLR151C, 3
YLR152C, 1
YLR153C, 2
YLR154C, -1
YLR163C, 5
YLR164W, 4
YLR165C, 2
YLR166C, 1
YLR167W, 2
YLR168C, -1
YLR170C, 3
YLR172C, 0
YLR173W, -1
YLR174W, 0
YLR175W, -1
YLR177W, -2
YLR178C, -2
YLR179C, 0
YLR180W, -2
YLR181C, 1
YLR182W, -1
YLR183C, 0
YLR185W, 5
YLR186W, -1
YLR187W, 4
YLR188W, 4
YLR189C, -2
YLR190W, 1
YLR191W, 1
YLR192C, -4
YLR193C, 2
YLR194C, 1
YLR195C, 0
YLR196W, 0
YLR197W, -3
YLR199C, 1
YLR200W, -1
YLR201C, 4
YLR203C, 0
YLR204W, 3
YLR205C, -3
YLR207W, 0
YLR208W, 0
YLR209C, -1
YLR210W, -1
YLR211C, -4
YLR212C, -1
YLR213C, 1
YLR214W, 2
YLR215C, -2
YLR216C, 2
YLR218C, 3
YLR219W, 2
YLR220W, 1
YLR221C, 1
YLR222C, 1
YLR224W, -3
YLR225C, 3
YLR226W, 1
YLR228C, -3
YLR229C, 0
YLR231C, -4
YLR233C, -4
YLR234W, 2
YLR237W, 2
YLR238W, -1
YLR239C, 2
YLR240W, -2
YLR241W, 1
YLR242C, 0
YLR243W, 1
YLR244C, -1
YLR245C, 0
YLR246W, 2
YLR248W, 4
YLR249W, -2
YLR250W, 2
YLR251W, 4
YLR253W, 1
YLR254C, -2
YLR255C, 2
YLR257W, -1
YLR258W, 0
YLR259C, 4
YLR260W, 8
YLR261C, 1
YLR262C-A, 5
YLR264W, 2
YLR266C, 0
YLR267W, 0
YLR268W, 0
YLR270W, 1
YLR271W, 0
YLR272C, 0
YLR273C, 5
YLR274W, -1
YLR275W, 2
YLR276C, -2
YLR277C, 1
YLR283W, 4
YLR284C, 1
YLR285W, -4
YLR285C-A, 1
YLR286C, 0
YLR287C, 0
YLR287C-A, 5
YLR288C, -1
YLR289W, 6
YLR290C, 1
YLR291C, 1
YLR292C, 0
YLR293C, 0
YLR295C, 2
YLR296W, 3
YLR297W, -4
YLR298C, 2
YLR299W, 3
YLR300W, 1
YLR301W, 3
YLR303W, 0
YLR304C, 4
YLR306W, 5
YLR307W, 1
YLR309C, 0
YLR312C, 0
YLR312W-A, 2
YLR313C, -3
YLR314C, -2
YLR315W, -1
YLR316C, 2
YLR321C, 1
YLR323C, 3
YLR324W, 2
YLR325C, -1
YLR326W, 0
YLR327C, 3
YLR328W, -1
YLR330W, -1
YLR332W, 2
YLR333C, 3
YLR335W, 1
YLR336C, 0
YLR337C, 0
YLR340W, 2
YLR342W-A, 1
YLR344W, 2
YLR345W, -4
YLR346C, 1
YLR347C, -2
YLR348C, 2
YLR350W, -2
YLR351C, 3
YLR352W, 1
YLR353W, -5
YLR354C, 2
YLR355C, 3
YLR356W, 1
YLR357W, -2
YLR359W, -1
YLR360W, 7
YLR361C, 3
YLR361C-A, 1
YLR362W, -3
YLR363C, -1
YLR363W-A, 4
YLR364W, 1
YLR367W, 0
YLR368W, 3
YLR369W, 3
YLR370C, -1
YLR372W, -1
YLR373C, 0
YLR375W, 1
YLR376C, 1
YLR378C, 0
YLR380W, -3
YLR382C, 4
YLR385C, -1
YLR386W, 0
YLR387C, 0
YLR388W, 3
YLR389C, 1
YLR390W, 1
YLR390W-A, 1
YLR392C, 1
YLR393W, 4
YLR394W, 0
YLR395C, 3
YLR396C, 3
YLR397C, 4
YLR398C, -2
YLR399C, -3
YLR401C, -2
YLR404W, 2
YLR405W, 2
YLR406C, 0
YLR406C-A, 1
YLR407W, 4
YLR408C, 1
YLR409C, 1
YLR410W, -2
YLR411W, 2
YLR412W, 4
YLR412C-A, 5
YLR413W, 1
YLR414C, 1
YLR417W, -1
YLR418C, 2
YLR419W, 4
YLR420W, -2
YLR421C, 2
YLR423C, 1
YLR424W, -1
YLR426W, 0
YLR427W, 0
YLR429W, 5
YLR431C, -1
YLR432W, 1
YLR433C, 3
YLR435W, -3
YLR436C, 1
YLR437C, 0
YLR438W, -2
YLR438C-A, -2
YLR439W, 4
YLR440C, -2
YLR441C, 6
YLR442C, 0
YLR443W, 2
YLR446W, -2
YLR447C, -3
YLR448W, -1
YLR449W, -2
YLR450W, 3
YLR451W, -1
YLR452C, 2
YLR453C, 1
YLR455W, 1
YLR456W, 1
YLR457C, 1
YLR459W, 0
YLR460C, -1
YML131W, 2
YML130C, 2
YML129C, 2
YML128C, 2
YML127W, 0
YML125C, -4
YML124C, 0
YML123C, 1
YML122C, 1
YML121W, 4
YML120C, 3
YML119W, 2
YML118W, -1
YML116W, -1
YML115C, 4
YML114C, 0
YML113W, 4
YML112W, 0
YML110C, 2
YML109W, -1
YML108W, 0
YML107C, 2
YML106W, -2
YML105C, -6
YML104C, 2
YML102W, 0
YML101C, -1
YML100W-A, 2
YML100W, 0
YML099C, 4
YML098W, 4
YML097C, -3
YML096W, 1
YML095C, -2
YML094W, 0
YML093W, 8
YML092C, 0
YML088W, -2
YML087C, -1
YML086C, 3
YML085C, 0
YML083C, 1
YML082W, -1
YML081C-A, 3
YML081W, 0
YML080W, -1
YML079W, -2
YML078W, 3
YML077W, 1
YML076C, -1
YML075C, 3
YML074C, -2
YML073C, 0
YML072C, 1
YML071C, -4
YML070W, -1
YML069W, 0
YML068W, -3
YML067C, -1
YML065W, 0
YML064C, 0
YML063W, 6
YML062C, 2
YML061C, 4
YML060W, 2
YML058W-A, -1
YML058W, 0
YML057W, -1
YML056C, 1
YML055W, 0
YML054C, 3
YML053C, 0
YML052W, 2
YML051W, 1
YML050W, 3
YML048W, -2
YML046W, -4
YML043C, 1
YML042W, 3
YML041C, 0
YML038C, 1
YML036W, 0
YML035C, -2
YML034W, -5
YML032C, -2
YML031W, 1
YML030W, -1
YML029W, 0
YML028W, 3
YML027W, 0
YML026C, 0
YML025C, 4
YML024W, 6
YML023C, 0
YML022W, 1
YML021C, 2
YML020W, 3
YML019W, 1
YML018C, 2
YML015C, -1
YML014W, -2
YML013W, 0
YML012W, 0
YML011C, 0
YML009C, 4
YML008C, 2
YML007C-A, 3
YML007W, 1
YML006C, -2
YML005W, -3
YML004C, 0
YML002W, -2
YML001W, 4
YMR001C, 1
YMR002W, 5
YMR003W, 1
YMR004W, -3
YMR005W, 1
YMR006C, 1
YMR007W, 7
YMR008C, 1
YMR009W, 0
YMR010W, -1
YMR011W, -1
YMR012W, 1
YMR013C, 2
YMR014W, -1
YMR015C, 1
YMR016C, 0
YMR017W, 6
YMR020W, 3
YMR021C, 1
YMR022W, 3
YMR023C, 2
YMR024W, 3
YMR025W, -1
YMR026C, 1
YMR027W, 1
YMR028W, -2
YMR029C, 3
YMR030W, 1
YMR031C, -1
YMR032W, -3
YMR030W-A, 2
YMR033W, 1
YMR034C, 4
YMR035W, 4
YMR036C, -3
YMR037C, -3
YMR038C, -2
YMR039C, 4
YMR040W, -1
YMR041C, -1
YMR042W, -1
YMR043W, -3
YMR044W, -1
YMR047C, 1
YMR048W, -4
YMR049C, 3
YMR052W, -2
YMR054W, -2
YMR055C, -2
YMR056C, 1
YMR058W, 0
YMR059W, 0
YMR060C, 3
YMR061W, -2
YMR062C, 3
YMR063W, 1
YMR066W, 2
YMR067C, 2
YMR068W, 0
YMR070W, 2
YMR071C, 0
YMR072W, 1
YMR073C, 0
YMR074C, -1
YMR075W, 2
YMR076C, 3
YMR077C, 4
YMR078C, 0
YMR079W, -2
YMR080C, 0
YMR081C, -2
YMR083W, 3
YMR085W, -1
YMR086W, 0
YMR087W, 3
YMR088C, -3
YMR089C, 3
YMR090W, 2
YMR091C, -4
YMR092C, 0
YMR093W, 3
YMR094W, -1
YMR096W, 0
YMR097C, 4
YMR098C, 4
YMR099C, 0
YMR100W, 3
YMR101C, 2
YMR102C, 1
YMR103C, 3
YMR105C, -2
YMR105W-A, 2
YMR106C, -2
YMR107W, 1
YMR108W, 4
YMR109W, 5
YMR110C, 0
YMR111C, -1
YMR112C, -1
YMR113W, 0
YMR114C, -1
YMR115W, 5
YMR116C, -1
YMR117C, -2
YMR118C, 2
YMR119W, -1
YMR120C, 1
YMR121C, 1
YMR122C, 3
YMR122W-A, 0
YMR123W, -1
YMR124W, 0
YMR125W, -1
YMR126C, 3
YMR127C, 2
YMR128W, 4
YMR129W, 1
YMR130W, 1
YMR131C, -1
YMR132C, -1
YMR134W, 1
YMR135C, 0
YMR136W, 0
YMR137C, 4
YMR138W, 4
YMR139W, 0
YMR140W, -2
YMR141C, 0
YMR142C, 4
YMR143W, 3
YMR144W, 0
YMR145C, 2
YMR146C, 3
YMR147W, 7
YMR148W, 0
YMR152W, -1
YMR153W, 0
YMR154C, 0
YMR155W, 5
YMR156C, 3
YMR157C, 5
YMR158W, 2
YMR158C-A, 2
YMR160W, 1
YMR161W, -3
YMR163C, 1
YMR165C, 2
YMR166C, 1
YMR167W, 2
YMR168C, 4
YMR169C, -1
YMR170C, -1
YMR171C, 0
YMR173W, 1
YMR174C, -1
YMR175W, 1
YMR176W, 2
YMR177W, 4
YMR178W, -1
YMR179W, 0
YMR180C, 0
YMR181C, 0
YMR182C, 4
YMR182W-A, 3
YMR183C, -2
YMR184W, 1
YMR185W, -1
YMR186W, -3
YMR187C, 4
YMR188C, 2
YMR189W, 3
YMR190C, 5
YMR192W, -3
YMR193W, 3
YMR194W, 3
YMR194C-B, -1
YMR195W, -3
YMR196W, -1
YMR197C, -1
YMR198W, 2
YMR199W, 2
YMR200W, 4
YMR201C, 2
YMR202W, 1
YMR203W, -1
YMR204C, 3
YMR205C, 0
YMR206W, 2
YMR208W, 1
YMR209C, 0
YMR210W, 2
YMR211W, 2
YMR212C, 4
YMR213W, 1
YMR214W, 2
YMR215W, 1
YMR216C, 1
YMR217W, -2
YMR218C, -1
YMR220W, 1
YMR221C, 2
YMR222C, 2
YMR223W, 1
YMR224C, -2
YMR225C, 3
YMR226C, 4
YMR227C, 4
YMR228W, 2
YMR230W, 3
YMR231W, 0
YMR233W, -1
YMR234W, 3
YMR235C, -1
YMR236W, 2
YMR237W, -2
YMR238W, 1
YMR239C, 3
YMR240C, 5
YMR241W, 0
YMR242C, 3
YMR243C, 1
YMR244C-A, 0
YMR246W, -3
YMR250W, 4
YMR251W-A, 1
YMR252C, 3
YMR253C, 2
YMR255W, -5
YMR256C, 2
YMR257C, 4
YMR258C, -1
YMR259C, -3
YMR260C, 7
YMR261C, 0
YMR262W, 1
YMR263W, 0
YMR264W, -1
YMR265C, -2
YMR267W, 3
YMR268C, 3
YMR269W, -1
YMR270C, -6
YMR271C, -1
YMR272C, 2
YMR273C, 0
YMR274C, 0
YMR275C, 2
YMR276W, 1
YMR277W, 1
YMR278W, -2
YMR279C, 2
YMR280C, 0
YMR281W, 5
YMR282C, 3
YMR284W, 0
YMR285C, -1
YMR286W, 2
YMR287C, 5
YMR288W, 1
YMR289W, -3
YMR290C, 1
YMR291W, 1
YMR292W, 0
YMR293C, 2
YMR294W, -3
YMR295C, 3
YMR296C, 1
YMR297W, 1
YMR298W, 2
YMR299C, -2
YMR300C, 0
YMR301C, 3
YMR302C, 2
YMR303C, -1
YMR305C, 1
YMR307W, 2
YMR308C, -1
YMR309C, -1
YMR310C, 4
YMR311C, 0
YMR312W, -1
YMR313C, 0
YMR314W, -1
YMR315W, 0
YMR316W, 2
YMR318C, 0
YMR319C, 1
YMR320W, 3
YNL331C, -2
YNL330C, -1
YNL329C, 1
YNL328C, 0
YNL327W, 3
YNL326C, 1
YNL325C, -1
YNL323W, 0
YNL322C, 3
YNL321W, 2
YNL320W, 2
YNL317W, 0
YNL316C, 3
YNL315C, 5
YNL314W, -3
YNL313C, 0
YNL312W, -1
YNL311C, 4
YNL310C, 3
YNL309W, -2
YNL308C, 5
YNL307C, -1
YNL306W, 2
YNL305C, -1
YNL304W, 3
YNL302C, -1
YNL301C, 5
YNL300W, 1
YNL299W, 6
YNL298W, -1
YNL295W, 2
YNL294C, 0
YNL293W, 1
YNL292W, 0
YNL291C, 0
YNL290W, 1
YNL289W, 2
YNL288W, 1
YNL287W, 2
YNL286W, 0
YNL283C, 2
YNL282W, 4
YNL281W, 1
YNL280C, -1
YNL278W, 0
YNL277W-A, 2
YNL277W, 1
YNL275W, 1
YNL274C, 3
YNL272C, -1
YNL270C, -2
YNL268W, 0
YNL267W, 2
YNL265C, 2
YNL264C, 3
YNL263C, -1
YNL261W, -1
YNL259C, 1
YNL258C, -1
YNL256W, 3
YNL255C, 3
YNL254C, 4
YNL253W, 0
YNL252C, 3
YNL251C, -4
YNL249C, -1
YNL248C, -1
YNL247W, 3
YNL246W, -2
YNL245C, 1
YNL244C, -2
YNL243W, 2
YNL241C, 0
YNL240C, -3
YNL239W, 1
YNL238W, 3
YNL237W, 2
YNL236W, 1
YNL234W, 1
YNL233W, -2
YNL232W, 0
YNL231C, 2
YNL230C, 1
YNL229C, 0
YNL227C, 0
YNL225C, -1
YNL224C, 8
YNL223W, 2
YNL222W, 3
YNL221C, 3
YNL220W, -1
YNL219C, 1
YNL218W, 1
YNL217W, 3
YNL216W, -4
YNL215W, -6
YNL214W, 0
YNL213C, 4
YNL212W, 1
YNL211C, 0
YNL209W, -2
YNL208W, -1
YNL207W, 0
YNL206C, -1
YNL202W, -1
YNL201C, -1
YNL200C, 1
YNL199C, 3
YNL197C, -1
YNL193W, 5
YNL192W, 1
YNL191W, 4
YNL190W, 1
YNL189W, -2
YNL188W, 2
YNL187W, -1
YNL186W, 0
YNL185C, 2
YNL183C, 2
YNL182C, -2
YNL181W, -2
YNL180C, 1
YNL178W, 3
YNL177C, 2
YNL176C, 0
YNL175C, -1
YNL173C, 2
YNL169C, 2
YNL168C, 3
YNL167C, 0
YNL166C, 2
YNL165W, 5
YNL164C, 0
YNL163C, 0
YNL162W-A, -1
YNL162W, 5
YNL161W, 1
YNL160W, 1
YNL159C, 4
YNL157W, -2
YNL156C, 0
YNL155W, -2
YNL154C, 0
YNL153C, 0
YNL152W, -2
YNL151C, 2
YNL149C, -2
YNL148C, 0
YNL147W, 3
YNL146C-A, 0
YNL146W, 4
YNL145W, 0
YNL144C, -2
YNL142W, -1
YNL141W, -1
YNL140C, -2
YNL138W-A, 4
YNL138W, 1
YNL137C, 5
YNL136W, 1
YNL135C, -1
YNL134C, -1
YNL133C, 0
YNL132W, 3
YNL131W, -4
YNL130C, 1
YNL130C-A, 1
YNL129W, 2
YNL127W, 4
YNL126W, -3
YNL125C, 0
YNL124W, -3
YNL123W, 4
YNL122C, 4
YNL121C, 3
YNL119W, 1
YNL118C, 1
YNL116W, 0
YNL115C, 0
YNL113W, -2
YNL112W, 1
YNL111C, 0
YNL110C, 2
YNL108C, 2
YNL107W, 3
YNL106C, 4
YNL104C, 0
YNL103W, -2
YNL101W, 1
YNL100W, -2
YNL099C, -5
YNL098C, 2
YNL097C, -1
YNL096C, 0
YNL095C, 2
YNL094W, -2
YNL093W, 2
YNL092W, -3
YNL091W, 7
YNL090W, 2
YNL087W, 1
YNL086W, -1
YNL085W, 0
YNL084C, 1
YNL083W, 1
YNL082W, 1
YNL081C, 3
YNL080C, 0
YNL079C, 1
YNL078W, -2
YNL077W, -1
YNL076W, 0
YNL075W, 4
YNL074C, 1
YNL073W, 4
YNL072W, -2
YNL071W, 3
YNL070W, -2
YNL069C, 0
YNL068C, -2
YNL067W, -2
YNL066W, 1
YNL065W, -2
YNL064C, 0
YNL063W, 4
YNL062C, 0
YNL061W, 5
YNL059C, 1
YNL058C, 4
YNL056W, 1
YNL055C, -1
YNL053W, 1
YNL052W, 3
YNL051W, -4
YNL050C, 0
YNL049C, 5
YNL048W, -1
YNL047C, 2
YNL046W, 4
YNL045W, 2
YNL044W, 1
YNL042W, -1
YNL041C, -3
YNL040W, 1
YNL039W, 3
YNL038W, 0
YNL037C, 3
YNL036W, 0
YNL035C, -2
YNL033W, 1
YNL032W, -1
YNL031C, 5
YNL030W, 4
YNL029C, 2
YNL027W, 0
YNL026W, -3
YNL025C, 3
YNL024C-A, 1
YNL024C, -1
YNL023C, -3
YNL022C, -3
YNL021W, -2
YNL020C, 0
YNL016W, -2
YNL015W, 2
YNL011C, 0
YNL010W, -1
YNL009W, 1
YNL008C, 3
YNL007C, 0
YNL006W, 1
YNL005C, -1
YNL004W, 0
YNL003C, 0
YNL002C, 0
YNL001W, 3
YNR001C, 2
YNR002C, -2
YNR003C, -2
YNR004W, -3
YNR006W, -3
YNR007C, 1
YNR008W, 2
YNR009W, 1
YNR010W, 1
YNR011C, 4
YNR012W, 3
YNR013C, 1
YNR014W, 0
YNR015W, 2
YNR017W, -2
YNR018W, 1
YNR021W, 0
YNR022C, 3
YNR023W, 5
YNR024W, 2
YNR026C, 1
YNR027W, 3
YNR028W, 1
YNR029C, -2
YNR030W, 0
YNR032W, -2
YNR032C-A, 2
YNR033W, -1
YNR034W, 1
YNR034W-A, 1
YNR035C, 2
YNR036C, 2
YNR037C, 3
YNR038W, 0
YNR039C, -4
YNR040W, 2
YNR041C, 3
YNR043W, 0
YNR044W, 1
YNR045W, 6
YNR046W, 3
YNR047W, 1
YNR048W, 3
YNR049C, 1
YNR050C, 1
YNR051C, -1
YNR052C, 1
YNR053C, 4
YNR054C, -4
YNR055C, 0
YNR056C, 1
YNR057C, 0
YNR059W, 5
YNR061C, 3
YNR064C, 2
YNR067C, -1
YNR068C, 4
YNR071C, 0
YNR073C, 0
YNR074C, 1
YNR076W, 1
YOL164W, 3
YOL163W, 1
YOL162W, 0
YOL160W, 0
YOL159C-A, -3
YOL159C, 0
YOL158C, -2
YOL157C, 0
YOL155C, 2
YOL154W, 2
YOL152W, -1
YOL151W, 1
YOL147C, 1
YOL146W, -5
YOL144W, 1
YOL143C, 0
YOL142W, -2
YOL141W, 4
YOL140W, 4
YOL139C, -2
YOL138C, 1
YOL137W, -2
YOL136C, -2
YOL135C, -2
YOL133W, -6
YOL130W, -1
YOL129W, 0
YOL128C, 2
YOL127W, 3
YOL126C, 0
YOL125W, 2
YOL124C, 3
YOL123W, -7
YOL122C, 0
YOL121C, -1
YOL120C, 5
YOL119C, 2
YOL118C, 5
YOL116W, 0
YOL115W, 4
YOL114C, 3
YOL113W, 2
YOL112W, -1
YOL111C, 0
YOL110W, -2
YOL109W, -2
YOL108C, -1
YOL107W, -1
YOL105C, 2
YOL104C, 1
YOL103W, 4
YOL102C, 2
YOL101C, -1
YOL098C, 1
YOL097W-A, -1
YOL097C, -2
YOL096C, 6
YOL095C, 2
YOL094C, 1
YOL093W, -1
YOL092W, 0
YOL090W, -1
YOL089C, -2
YOL088C, 2
YOL087C, -1
YOL086W-A, -1
YOL086C, -1
YOL083W, -1
YOL082W, 1
YOL080C, -1
YOL078W, -1
YOL077W-A, 3
YOL077C, 2
YOL076W, -1
YOL073C, -1
YOL072W, -2
YOL071W, 2
YOL070C, -2
YOL069W, -2
YOL068C, 1
YOL067C, -1
YOL066C, -5
YOL065C, 2
YOL064C, 0
YOL063C, -2
YOL062C, 0
YOL061W, 0
YOL060C, 3
YOL059W, 5
YOL058W, 1
YOL057W, 0
YOL056W, 2
YOL055C, 0
YOL054W, 0
YOL053W, 4
YOL052C-A, 1
YOL052C, 0
YOL049W, 0
YOL048C, 2
YOL044W, 0
YOL043C, 5
YOL042W, 3
YOL041C, -2
YOL040C, 5
YOL039W, 1
YOL038C-A, 3
YOL038W, -1
YOL036W, 1
YOL034W, 1
YOL033W, 2
YOL032W, 0
YOL031C, 2
YOL030W, 1
YOL029C, 2
YOL028C, 5
YOL027C, 3
YOL026C, -5
YOL025W, 2
YOL024W, 1
YOL023W, 5
YOL022C, -3
YOL021C, 3
YOL020W, -2
YOL019W, 2
YOL018C, 3
YOL017W, -4
YOL016C, -2
YOL015W, -1
YOL014W, 3
YOL013C, 2
YOL012C, 5
YOL011W, 2
YOL010W, 1
YOL009C, -2
YOL008W, 2
YOL007C, 1
YOL006C, 0
YOL005C, -2
YOL003C, 2
YOL002C, 1
YOL001W, -3
YOR001W, -1
YOR002W, 1
YOR003W, 1
YOR004W, 6
YOR005C, -2
YOR006C, 5
YOR007C, -1
YOR008C, 2
YOR010C, 1
YOR014W, 5
YOR015W, 3
YOR016C, 1
YOR017W, 3
YOR018W, 1
YOR020C, 2
YOR020W-A, 3
YOR021C, -2
YOR022C, 4
YOR023C, 3
YOR025W, 1
YOR026W, -1
YOR027W, -1
YOR028C, 1
YOR030W, 2
YOR032C, 0
YOR032W-A, 2
YOR033C, 1
YOR034C, -1
YOR034C-A, 0
YOR035C, -2
YOR036W, -5
YOR037W, 3
YOR038C, 1
YOR039W, 0
YOR040W, 4
YOR042W, -2
YOR043W, -4
YOR044W, -2
YOR045W, -1
YOR046C, -1
YOR047C, 1
YOR048C, 3
YOR049C, 1
YOR051C, 4
YOR052C, -3
YOR054C, 4
YOR056C, 0
YOR057W, 1
YOR058C, 2
YOR059C, 2
YOR060C, 3
YOR061W, 2
YOR062C, 0
YOR063W, 5
YOR064C, -2
YOR065W, 3
YOR066W, 4
YOR067C, 4
YOR069W, -6
YOR070C, 2
YOR071C, 1
YOR073W, 5
YOR074C, -3
YOR075W, 1
YOR076C, 2
YOR077W, 0
YOR078W, -1
YOR079C, 1
YOR080W, -1
YOR081C, 0
YOR083W, 2
YOR084W, 2
YOR085W, 0
YOR086C, 0
YOR087W, -1
YOR089C, 0
YOR090C, 4
YOR091W, 5
YOR092W, 2
YOR094W, 2
YOR095C, -1
YOR096W, 0
YOR097C, 2
YOR098C, 0
YOR099W, 3
YOR100C, -2
YOR101W, 2
YOR103C, 3
YOR104W, 2
YOR105W, 5
YOR106W, -1
YOR107W, -2
YOR108W, 3
YOR109W, -1
YOR110W, 3
YOR111W, -1
YOR112W, 1
YOR114W, 2
YOR115C, 2
YOR116C, 2
YOR117W, -4
YOR118W, -2
YOR119C, -2
YOR120W, 1
YOR122C, 0
YOR123C, -2
YOR124C, -2
YOR125C, 3
YOR126C, -3
YOR127W, 0
YOR128C, 0
YOR129C, 2
YOR130C, 0
YOR131C, 4
YOR132W, -4
YOR133W, 0
YOR136W, 4
YOR137C, 7
YOR138C, -1
YOR140W, -3
YOR141C, -5
YOR142W, 4
YOR143C, -2
YOR144C, 3
YOR145C, 2
YOR147W, 4
YOR148C, 5
YOR149C, 1
YOR150W, 3
YOR151C, -4
YOR152C, 0
YOR154W, 1
YOR155C, 5
YOR156C, 0
YOR157C, 0
YOR158W, 3
YOR159C, 3
YOR160W, -3
YOR161C, 0
YOR161C-C, 2
YOR162C, 2
YOR163W, 1
YOR164C, 1
YOR165W, -3
YOR166C, 2
YOR167C, 2
YOR168W, -2
YOR171C, 1
YOR172W, 1
YOR173W, 1
YOR174W, 0
YOR175C, 0
YOR176W, 4
YOR178C, 2
YOR179C, 2
YOR180C, 2
YOR181W, 1
YOR182C, 5
YOR183W, 3
YOR184W, -1
YOR185C, 0
YOR186W, 1
YOR187W, 3
YOR188W, -1
YOR189W, -3
YOR190W, 1
YOR192C, 2
YOR193W, -1
YOR194C, -2
YOR195W, 0
YOR196C, 3
YOR197W, 1
YOR198C, 3
YOR201C, 2
YOR202W, 1
YOR204W, -3
YOR205C, 3
YOR206W, 6
YOR207C, 8
YOR208W, 2
YOR209C, -2
YOR210W, 2
YOR211C, 3
YOR212W, 0
YOR213C, 1
YOR215C, 3
YOR216C, 8
YOR217W, 2
YOR219C, 6
YOR220W, 1
YOR221C, 1
YOR222W, 0
YOR223W, 0
YOR224C, -3
YOR226C, 3
YOR227W, -1
YOR228C, -1
YOR229W, 4
YOR230W, 2
YOR231W, 1
YOR232W, 4
YOR233W, 3
YOR234C, 4
YOR236W, 1
YOR237W, 2
YOR238W, -1
YOR239W, 1
YOR243C, -1
YOR244W, 1
YOR245C, 2
YOR246C, -2
YOR249C, 1
YOR250C, -3
YOR251C, 1
YOR252W, 3
YOR253W, -1
YOR254C, -4
YOR255W, 5
YOR256C, 1
YOR257W, 2
YOR258W, 1
YOR259C, -4
YOR260W, 1
YOR261C, 1
YOR262W, 1
YOR264W, 2
YOR265W, 3
YOR266W, 2
YOR267C, 4
YOR269W, 0
YOR270C, -2
YOR271C, -1
YOR272W, 2
YOR273C, 0
YOR274W, 4
YOR275C, 0
YOR276W, 0
YOR278W, 6
YOR279C, -1
YOR280C, 3
YOR281C, -4
YOR283W, -3
YOR284W, 1
YOR285W, 0
YOR286W, 3
YOR287C, 0
YOR288C, 1
YOR289W, 4
YOR291W, 1
YOR292C, 1
YOR293W, 2
YOR293C-A, 4
YOR294W, -1
YOR295W, -3
YOR296W, 0
YOR297C, 1
YOR298C-A, 0
YOR299W, -2
YOR301W, -1
YOR302W, -1
YOR303W, 1
YOR304W, -1
YOR304C-A, -3
YOR305W, 3
YOR306C, -2
YOR307C, 3
YOR308C, -3
YOR310C, -1
YOR311C, -3
YOR312C, 3
YOR313C, 1
YOR315W, -1
YOR316C, 3
YOR316C-A, 2
YOR317W, 0
YOR319W, -1
YOR320C, 5
YOR321W, 0
YOR322C, 3
YOR323C, 3
YOR324C, 0
YOR327C, -3
YOR329C, -2
YOR332W, -1
YOR334W, 3
YOR335C, 2
YOR336W, 1
YOR337W, 2
YOR338W, 0
YOR339C, 0
YOR340C, 2
YOR342C, -2
YOR343C, 2
YOR344C, 0
YOR346W, -3
YOR347C, 2
YOR348C, 4
YOR350C, 5
YOR352W, -1
YOR354C, 2
YOR355W, 0
YOR356W, 2
YOR357C, 1
YOR358W, 0
YOR359W, 1
YOR360C, 0
YOR362C, -1
YOR367W, -3
YOR368W, 1
YOR369C, -6
YOR370C, 2
YOR371C, 1
YOR372C, -1
YOR374W, 2
YOR375C, -4
YOR376W-A, 1
YOR377W, -3
YOR378W, 0
YOR380W, 4
YOR381W, 0
YOR381W-A, 0
YOR382W, 1
YOR383C, 1
YOR384W, 1
YOR385W, -2
YOR386W, 3
YOR387C, 0
YOR390W, 3
YPL279C, 3
YPL274W, 1
YPL273W, 2
YPL271W, 2
YPL270W, 3
YPL269W, -3
YPL268W, -1
YPL267W, 4
YPL266W, 4
YPL265W, 4
YPL264C, 2
YPL263C, 6
YPL262W, 3
YPL261C, 0
YPL260W, 2
YPL259C, 1
YPL258C, 0
YPL257W, 0
YPL256C, 1
YPL255W, -2
YPL254W, 1
YPL253C, 4
YPL252C, 4
YPL250C, -3
YPL249C-A, 3
YPL249C, -1
YPL248C, 0
YPL247C, 2
YPL246C, 2
YPL245W, 4
YPL244C, 0
YPL243W, 1
YPL241C, -1
YPL240C, -3
YPL239W, -4
YPL237W, -3
YPL236C, -1
YPL235W, -2
YPL234C, 0
