Gene name, Transcript overall charge
YLR074C, 6
YLR075W, 7
YLR077W, 4
YLR078C, 2
YLR079W, 3
YLR080W, 4
YLR081W, -4
YLR082C, 0
YLR083C, 2
YLR085C, -2
YLR088W, 3
YLR089C, 3
YLR090W, -1
YLR091W, 0
YLR093C, 1
YLR094C, 2
YLR095C, 5
YLR097C, -1
YLR098C, -1
YLR099C, 0
YLR099W-A, -4
YLR100W, 2
YLR102C, 0
YLR103C, 1
YLR104W, 1
YLR105C, 6
YLR107W, 0
YLR108C, -2
YLR109W, 1
YLR110C, 0
YLR111W, 1
YLR112W, 5
YLR113W, -2
YLR114C, -1
YLR115W, -1
YLR116W, 3
YLR117C, -2
YLR118C, 3
YLR119W, 9
YLR120C, 3
YLR121C, 1
YLR125W, 1
YLR126C, -1
YLR127C, -1
YLR128W, 0
YLR129W, 1
YLR130C, -3
YLR131C, -2
YLR132C, -6
YLR133W, 2
YLR134W, 0
YLR135W, 0
YLR136C, 0
YLR137W, -2
YLR138W, 0
YLR139C, 5
YLR141W, -1
YLR142W, 3
YLR143W, 2
YLR144C, 2
YLR145W, -3
YLR146C, 0
YLR146W-A, 1
YLR147C, 1
YLR148W, -1
YLR149C, -2
YLR150W, -5
YLR151C, 3
YLR152C, 2
YLR153C, 4
YLR154C, -1
YLR163C, 5
YLR164W, 5
YLR165C, 2
YLR166C, 1
YLR167W, 0
YLR168C, -1
YLR170C, 6
YLR172C, 1
YLR173W, -1
YLR174W, -1
YLR175W, -2
YLR177W, -2
YLR178C, 1
YLR179C, 1
YLR180W, -1
YLR181C, 1
YLR182W, -1
YLR183C, 0
YLR185W, 6
YLR186W, 0
YLR187W, 5
YLR188W, 5
YLR189C, -1
YLR190W, 1
YLR191W, -1
YLR192C, -5
YLR193C, 3
YLR194C, 1
YLR195C, 0
YLR196W, 0
YLR197W, -2
YLR199C, -1
YLR200W, -3
YLR201C, 5
YLR203C, 3
YLR204W, 5
YLR205C, -3
YLR207W, 1
YLR208W, -1
YLR209C, 0
YLR210W, -3
YLR211C, -3
YLR212C, 1
YLR213C, 1
YLR214W, 2
YLR215C, -2
YLR216C, 3
YLR218C, 5
YLR219W, 2
YLR220W, 3
YLR221C, 5
YLR222C, 1
YLR224W, -2
YLR225C, 3
YLR226W, 2
YLR228C, -5
YLR229C, 1
YLR231C, -5
YLR233C, -2
YLR234W, 2
YLR237W, 2
YLR238W, 1
YLR239C, 4
YLR240W, -1
YLR241W, -1
YLR242C, -1
YLR243W, 2
YLR244C, 1
YLR245C, 2
YLR246W, 1
YLR248W, 3
YLR249W, -1
YLR250W, 3
YLR251W, 5
YLR253W, 4
YLR254C, -3
YLR255C, 2
YLR257W, 0
YLR258W, 0
YLR259C, 6
YLR260W, 11
YLR261C, 2
YLR262C-A, 7
YLR264W, 3
YLR266C, 1
YLR267W, -1
YLR268W, -1
YLR270W, 1
YLR271W, 1
YLR272C, -1
YLR273C, 6
YLR274W, -2
YLR275W, -1
YLR276C, -3
YLR277C, 0
YLR283W, 7
YLR284C, 0
YLR285W, -7
YLR285C-A, 1
YLR286C, -1
YLR287C, -1
YLR287C-A, 6
YLR288C, 1
YLR289W, 9
YLR290C, 3
YLR291C, 0
YLR292C, -1
YLR293C, -1
YLR295C, 3
YLR296W, 3
YLR297W, -3
YLR298C, 1
YLR299W, 4
YLR300W, 1
YLR301W, 3
YLR303W, -1
YLR304C, 4
YLR306W, 4
YLR307W, 2
YLR309C, 1
YLR312C, 3
YLR312W-A, 2
YLR313C, -3
YLR314C, -3
YLR315W, -1
YLR316C, 1
YLR321C, 3
YLR323C, 6
YLR324W, 1
YLR325C, 0
YLR326W, -2
YLR327C, 4
YLR328W, -3
YLR330W, -1
YLR332W, 2
YLR333C, 3
YLR335W, -1
YLR336C, 0
YLR337C, 0
YLR340W, 1
YLR342W-A, 1
YLR344W, 4
YLR345W, -5
YLR346C, 1
YLR347C, -3
YLR348C, 2
YLR350W, -2
YLR351C, 3
YLR352W, 1
YLR353W, -5
YLR354C, 2
YLR355C, 5
YLR356W, 1
YLR357W, -2
YLR359W, -1
YLR360W, 8
YLR361C, 3
YLR361C-A, 2
YLR362W, -4
YLR363C, -1
YLR363W-A, 7
YLR364W, 1
YLR367W, 0
YLR368W, 3
YLR369W, 4
YLR370C, 0
YLR372W, -1
YLR373C, 0
YLR375W, 1
YLR376C, 2
YLR378C, -1
YLR380W, -2
YLR382C, 4
YLR385C, 0
YLR386W, 3
YLR387C, 0
YLR388W, 5
YLR389C, 1
YLR390W, 1
YLR390W-A, 1
YLR392C, 0
YLR393W, 3
YLR394W, 1
YLR395C, 4
YLR396C, 2
YLR397C, 4
YLR398C, -2
YLR399C, -4
YLR401C, 0
YLR404W, 2
YLR405W, 3
YLR406C, 3
YLR406C-A, 2
YLR407W, 5
YLR408C, 2
YLR409C, 3
YLR410W, -2
YLR411W, 3
YLR412W, 5
YLR412C-A, 5
YLR413W, 1
YLR414C, 1
YLR417W, -1
YLR418C, 2
YLR419W, 3
YLR420W, -1
YLR421C, -1
YLR423C, 0
YLR424W, 1
YLR426W, 1
YLR427W, -2
YLR429W, 6
YLR431C, -1
YLR432W, 2
YLR433C, 2
YLR435W, -2
YLR436C, 1
YLR437C, 0
YLR438W, -1
YLR438C-A, -1
YLR439W, 6
YLR440C, -1
YLR441C, 9
YLR442C, -2
YLR443W, 2
YLR446W, -3
YLR447C, -2
YLR448W, 1
YLR449W, -2
YLR450W, 4
YLR451W, -1
YLR452C, 3
YLR453C, 1
YLR455W, 1
YLR456W, 3
YLR457C, 1
YLR459W, 1
YLR460C, -1
YML131W, 1
YML130C, 2
YML129C, 3
YML128C, 2
YML127W, -1
YML125C, -3
YML124C, 0
YML123C, 3
YML122C, 3
YML121W, 5
YML120C, 3
YML119W, 3
YML118W, -1
YML116W, -3
YML115C, 3
YML114C, 1
YML113W, 6
YML112W, 1
YML110C, 3
YML109W, -2
YML108W, 0
YML107C, 2
YML106W, -3
YML105C, -8
YML104C, 2
YML102W, 0
YML101C, -1
YML100W-A, 2
YML100W, -2
YML099C, 5
YML098W, 4
YML097C, -4
YML096W, -1
YML095C, 0
YML094W, 1
YML093W, 7
YML092C, 1
YML088W, -2
YML087C, -1
YML086C, 3
YML085C, 0
YML083C, 2
YML082W, -1
YML081C-A, 3
YML081W, 0
YML080W, 1
YML079W, -1
YML078W, 4
YML077W, 0
YML076C, -2
YML075C, 4
YML074C, -2
YML073C, 2
YML072C, 0
YML071C, -3
YML070W, 0
YML069W, 2
YML068W, -4
YML067C, 2
YML065W, -2
YML064C, 0
YML063W, 9
YML062C, 2
YML061C, 5
YML060W, 2
YML058W-A, -2
YML058W, 0
YML057W, -1
YML056C, 2
YML055W, -1
YML054C, 4
YML053C, 0
YML052W, 2
YML051W, 2
YML050W, 6
YML048W, -2
YML046W, -4
YML043C, 5
YML042W, 4
YML041C, -1
YML038C, 1
YML036W, -1
YML035C, -1
YML034W, -4
YML032C, -3
YML031W, 2
YML030W, -3
YML029W, -2
YML028W, 2
YML027W, -1
YML026C, 1
YML025C, 4
YML024W, 6
YML023C, 1
YML022W, 1
YML021C, 6
YML020W, 3
YML019W, 3
YML018C, 2
YML015C, -1
YML014W, -2
YML013W, -2
YML012W, 0
YML011C, 0
YML009C, 4
YML008C, 1
YML007C-A, 6
YML007W, 0
YML006C, -2
YML005W, -1
YML004C, -1
YML002W, -4
YML001W, 3
YMR001C, 3
YMR002W, 6
YMR003W, 2
YMR004W, -3
YMR005W, 0
YMR006C, 1
YMR007W, 8
YMR008C, 0
YMR009W, 2
YMR010W, -1
YMR011W, 0
YMR012W, 2
YMR013C, 2
YMR014W, -1
YMR015C, 2
YMR016C, 1
YMR017W, 9
YMR020W, 3
YMR021C, 4
YMR022W, 3
YMR023C, 4
YMR024W, 3
YMR025W, -1
YMR026C, 1
YMR027W, 0
YMR028W, -2
YMR029C, 4
YMR030W, 0
YMR031C, 0
YMR032W, -3
YMR030W-A, 3
YMR033W, 1
YMR034C, 3
YMR035W, 4
YMR036C, -4
YMR037C, -4
YMR038C, -2
YMR039C, 4
YMR040W, -1
YMR041C, -1
YMR042W, -2
YMR043W, 0
YMR044W, 0
YMR047C, 1
YMR048W, -4
YMR049C, 5
YMR052W, -1
YMR054W, -2
YMR055C, -1
YMR056C, 0
YMR058W, 0
YMR059W, 0
YMR060C, 3
YMR061W, -2
YMR062C, 3
YMR063W, 0
YMR066W, 4
YMR067C, 3
YMR068W, 0
YMR070W, 3
YMR071C, 1
YMR072W, 2
YMR073C, 1
YMR074C, 0
YMR075W, 2
YMR076C, 2
YMR077C, 3
YMR078C, -1
YMR079W, -3
YMR080C, -1
YMR081C, -4
YMR083W, 4
YMR085W, 0
YMR086W, 0
YMR087W, 5
YMR088C, -5
YMR089C, 5
YMR090W, 3
YMR091C, -1
YMR092C, 1
YMR093W, 3
YMR094W, 0
YMR096W, 1
YMR097C, 4
YMR098C, 4
YMR099C, -2
YMR100W, 3
YMR101C, 2
YMR102C, 0
YMR103C, 3
YMR105C, -1
YMR105W-A, 2
YMR106C, -1
YMR107W, 1
YMR108W, 5
YMR109W, 7
YMR110C, -1
YMR111C, -3
YMR112C, -1
YMR113W, 1
YMR114C, -1
YMR115W, 6
YMR116C, 0
YMR117C, -2
YMR118C, 3
YMR119W, -1
YMR120C, 0
YMR121C, 1
YMR122C, 3
YMR122W-A, 1
YMR123W, -1
YMR124W, 2
YMR125W, 0
YMR126C, 3
YMR127C, 5
YMR128W, 6
YMR129W, 2
YMR130W, 4
YMR131C, 0
YMR132C, -1
YMR134W, 1
YMR135C, 0
YMR136W, 0
YMR137C, 7
YMR138W, 4
YMR139W, 1
YMR140W, -3
YMR141C, 0
YMR142C, 5
YMR143W, 3
YMR144W, 0
YMR145C, 3
YMR146C, 5
YMR147W, 7
YMR148W, 0
YMR152W, -1
YMR153W, 0
YMR154C, -1
YMR155W, 7
YMR156C, 4
YMR157C, 6
YMR158W, 4
YMR158C-A, 2
YMR160W, 0
YMR161W, -1
YMR163C, 1
YMR165C, 2
YMR166C, 2
YMR167W, 1
YMR168C, 6
YMR169C, 0
YMR170C, 0
YMR171C, 1
YMR173W, 0
YMR174C, 0
YMR175W, 0
YMR176W, 0
YMR177W, 5
YMR178W, 0
YMR179W, -1
YMR180C, -1
YMR181C, -1
YMR182C, 7
YMR182W-A, 4
YMR183C, -3
YMR184W, 0
YMR185W, 1
YMR186W, -3
YMR187C, 4
YMR188C, 3
YMR189W, 4
YMR190C, 5
YMR192W, -1
YMR193W, 4
YMR194W, 4
YMR194C-B, 0
YMR195W, -3
YMR196W, -1
YMR197C, -1
YMR198W, 3
YMR199W, 2
YMR200W, 4
YMR201C, 2
YMR202W, 1
YMR203W, -1
YMR204C, 3
YMR205C, 0
YMR206W, 4
YMR208W, 1
YMR209C, 0
YMR210W, -1
YMR211W, 2
YMR212C, 4
YMR213W, -1
YMR214W, 2
YMR215W, 1
YMR216C, 1
YMR217W, -3
YMR218C, -3
YMR220W, 1
YMR221C, 2
YMR222C, 1
YMR223W, 1
YMR224C, -2
YMR225C, 3
YMR226C, 4
YMR227C, 2
YMR228W, 2
YMR230W, 2
YMR231W, 0
YMR233W, -1
YMR234W, 3
YMR235C, -1
YMR236W, 1
YMR237W, -1
YMR238W, 1
YMR239C, 2
YMR240C, 6
YMR241W, 1
YMR242C, 2
YMR243C, 0
YMR244C-A, 1
YMR246W, -3
YMR250W, 5
YMR251W-A, 1
YMR252C, 4
YMR253C, 3
YMR255W, -2
YMR256C, 3
YMR257C, 5
YMR258C, -1
YMR259C, -2
YMR260C, 6
YMR261C, -2
YMR262W, 0
YMR263W, 1
YMR264W, 0
YMR265C, 0
YMR267W, 4
YMR268C, 1
YMR269W, -2
YMR270C, -8
YMR271C, -2
YMR272C, 2
YMR273C, 0
YMR274C, 0
YMR275C, 3
YMR276W, 1
YMR277W, 1
YMR278W, -2
YMR279C, -1
YMR280C, 1
YMR281W, 7
YMR282C, 5
YMR284W, -3
YMR285C, -3
YMR286W, 4
YMR287C, 6
YMR288W, 2
YMR289W, -4
YMR290C, -1
YMR291W, 0
YMR292W, 0
YMR293C, 3
YMR294W, -4
YMR295C, 3
YMR296C, 1
YMR297W, 2
YMR298W, 4
YMR299C, -2
YMR300C, -1
YMR301C, 5
YMR302C, 2
YMR303C, -1
YMR305C, 1
YMR307W, 2
YMR308C, -1
YMR309C, -3
YMR310C, 6
YMR311C, -1
YMR312W, -1
YMR313C, 1
YMR314W, 0
YMR315W, 2
YMR316W, 1
YMR318C, -1
YMR319C, 3
YMR320W, 5
YNL331C, 0
YNL330C, 1
YNL329C, 2
YNL328C, 1
YNL327W, 3
YNL326C, 1
YNL325C, -1
YNL323W, 1
YNL322C, 3
YNL321W, 3
YNL320W, 2
YNL317W, 0
YNL316C, 4
YNL315C, 5
YNL314W, 0
YNL313C, 0
YNL312W, -2
YNL311C, 4
YNL310C, 4
YNL309W, 0
YNL308C, 6
YNL307C, -3
YNL306W, 4
YNL305C, -1
YNL304W, 3
YNL302C, -1
YNL301C, 7
YNL300W, 0
YNL299W, 7
YNL298W, -1
YNL295W, 4
YNL294C, 1
YNL293W, 2
YNL292W, 0
YNL291C, 1
YNL290W, 2
YNL289W, 0
YNL288W, 1
YNL287W, 1
YNL286W, 0
YNL283C, 3
YNL282W, 6
YNL281W, 1
YNL280C, -1
YNL278W, 0
YNL277W-A, 3
YNL277W, -1
YNL275W, -1
YNL274C, 2
YNL272C, -1
YNL270C, -3
YNL268W, 1
YNL267W, 3
YNL265C, 3
YNL264C, 4
YNL263C, -1
YNL261W, -1
YNL259C, 1
YNL258C, -1
YNL256W, 3
YNL255C, 0
YNL254C, 5
YNL253W, -1
YNL252C, 3
YNL251C, -4
YNL249C, 0
YNL248C, -2
YNL247W, 4
YNL246W, -1
YNL245C, 3
YNL244C, -5
YNL243W, 0
YNL241C, 0
YNL240C, -3
YNL239W, -1
YNL238W, 3
YNL237W, 2
YNL236W, 0
YNL234W, 0
YNL233W, -2
YNL232W, 0
YNL231C, 3
YNL230C, 2
YNL229C, 1
YNL227C, -2
YNL225C, -2
YNL224C, 9
YNL223W, 3
YNL222W, 3
YNL221C, 4
YNL220W, -1
YNL219C, 2
YNL218W, 3
YNL217W, 3
YNL216W, -6
YNL215W, -6
YNL214W, 1
YNL213C, 4
YNL212W, 1
YNL211C, 0
YNL209W, -2
YNL208W, -1
YNL207W, 1
YNL206C, 0
YNL202W, -1
YNL201C, -4
YNL200C, 0
YNL199C, 3
YNL197C, -2
YNL193W, 7
YNL192W, 2
YNL191W, 5
YNL190W, 1
YNL189W, 0
YNL188W, 4
YNL187W, -1
YNL186W, 0
YNL185C, 2
YNL183C, 2
YNL182C, -1
YNL181W, -1
YNL180C, 2
YNL178W, 2
YNL177C, 3
YNL176C, -1
YNL175C, -4
YNL173C, 1
YNL169C, 3
YNL168C, 4
YNL167C, -2
YNL166C, 0
YNL165W, 8
YNL164C, -2
YNL163C, 1
YNL162W-A, 0
YNL162W, 8
YNL161W, 2
YNL160W, 1
YNL159C, 0
YNL157W, -1
YNL156C, 0
YNL155W, 0
YNL154C, 0
YNL153C, -2
YNL152W, -1
YNL151C, 2
YNL149C, -3
YNL148C, -1
YNL147W, 5
YNL146C-A, 2
YNL146W, 5
YNL145W, 1
YNL144C, -3
YNL142W, -1
YNL141W, 0
YNL140C, -2
YNL138W-A, 5
YNL138W, 3
YNL137C, 6
YNL136W, 0
YNL135C, -2
YNL134C, 0
YNL133C, 2
YNL132W, 3
YNL131W, -5
YNL130C, 2
YNL130C-A, 1
YNL129W, 3
YNL127W, 3
YNL126W, -3
YNL125C, -1
YNL124W, -5
YNL123W, 3
YNL122C, 4
YNL121C, 3
YNL119W, 2
YNL118C, 0
YNL116W, 0
YNL115C, -1
YNL113W, -2
YNL112W, 3
YNL111C, -1
YNL110C, 2
YNL108C, 3
YNL107W, 4
YNL106C, 4
YNL104C, 2
YNL103W, -2
YNL101W, 2
YNL100W, -3
YNL099C, -5
YNL098C, 2
YNL097C, -4
YNL096C, -1
YNL095C, 3
YNL094W, -2
YNL093W, 1
YNL092W, -2
YNL091W, 10
YNL090W, 3
YNL087W, 1
YNL086W, -2
YNL085W, 0
YNL084C, 2
YNL083W, 1
YNL082W, 1
YNL081C, 4
YNL080C, 1
YNL079C, -1
YNL078W, -2
YNL077W, -1
YNL076W, 1
YNL075W, 4
YNL074C, 1
YNL073W, 5
YNL072W, -1
YNL071W, 4
YNL070W, 0
YNL069C, 1
YNL068C, -2
YNL067W, -2
YNL066W, 1
YNL065W, -2
YNL064C, -1
YNL063W, 6
YNL062C, 2
YNL061W, 3
YNL059C, -1
YNL058C, 3
YNL056W, 0
YNL055C, -1
YNL053W, 1
YNL052W, 4
YNL051W, -6
YNL050C, -1
YNL049C, 5
YNL048W, 1
YNL047C, 2
YNL046W, 5
YNL045W, 3
YNL044W, 0
YNL042W, 0
YNL041C, -4
YNL040W, 2
YNL039W, 6
YNL038W, 3
YNL037C, 3
YNL036W, -1
YNL035C, -1
YNL033W, 1
YNL032W, 0
YNL031C, 7
YNL030W, 8
YNL029C, 3
YNL027W, -2
YNL026W, -3
YNL025C, 4
YNL024C-A, 1
YNL024C, 0
YNL023C, -3
YNL022C, -2
YNL021W, 0
YNL020C, 1
YNL016W, -2
YNL015W, 3
YNL011C, 0
YNL010W, -3
YNL009W, 0
YNL008C, 3
YNL007C, -1
YNL006W, 0
YNL005C, 1
YNL004W, 2
YNL003C, -1
YNL002C, -1
YNL001W, 3
YNR001C, 3
YNR002C, -2
YNR003C, 0
YNR004W, -4
YNR006W, -4
YNR007C, 3
YNR008W, 0
YNR009W, 3
YNR010W, 1
YNR011C, 3
YNR012W, 2
YNR013C, 2
YNR014W, 1
YNR015W, 1
YNR017W, -2
YNR018W, 2
YNR021W, 0
YNR022C, 6
YNR023W, 6
YNR024W, 3
YNR026C, 2
YNR027W, 5
YNR028W, 1
YNR029C, -3
YNR030W, 1
YNR032W, -3
YNR032C-A, 3
YNR033W, 0
YNR034W, 0
YNR034W-A, 1
YNR035C, 0
YNR036C, 3
YNR037C, 3
YNR038W, -1
YNR039C, -5
YNR040W, 2
YNR041C, 4
YNR043W, 1
YNR044W, 1
YNR045W, 8
YNR046W, 2
YNR047W, 1
YNR048W, 4
YNR049C, 3
YNR050C, 0
YNR051C, -1
YNR052C, 0
YNR053C, 3
YNR054C, -7
YNR055C, 0
YNR056C, 1
YNR057C, -1
YNR059W, 5
YNR061C, 3
YNR064C, 3
YNR067C, -1
YNR068C, 3
YNR071C, 0
YNR073C, 1
YNR074C, 1
YNR076W, 1
YOL164W, 3
YOL163W, 2
YOL162W, 0
YOL160W, 0
YOL159C-A, -5
YOL159C, 0
YOL158C, -2
YOL157C, 0
YOL155C, 2
YOL154W, 2
YOL152W, -1
YOL151W, 0
YOL147C, 1
YOL146W, -4
YOL144W, 0
YOL143C, 2
YOL142W, -1
YOL141W, 6
YOL140W, 2
YOL139C, -4
YOL138C, 1
YOL137W, -3
YOL136C, -3
YOL135C, -2
YOL133W, -6
YOL130W, 0
YOL129W, 1
YOL128C, 1
YOL127W, 4
YOL126C, 0
YOL125W, 2
YOL124C, 4
YOL123W, -6
YOL122C, 1
YOL121C, -1
YOL120C, 7
YOL119C, 2
YOL118C, 4
YOL116W, -1
YOL115W, 6
YOL114C, 3
YOL113W, 2
YOL112W, -2
YOL111C, 0
YOL110W, -2
YOL109W, -2
YOL108C, -2
YOL107W, -1
YOL105C, 3
YOL104C, 1
YOL103W, 5
YOL102C, 3
YOL101C, -1
YOL098C, 2
YOL097W-A, 0
YOL097C, -2
YOL096C, 6
YOL095C, 1
YOL094C, 2
YOL093W, -1
YOL092W, 0
YOL090W, -1
YOL089C, -2
YOL088C, 2
YOL087C, -2
YOL086W-A, -2
YOL086C, 0
YOL083W, 0
YOL082W, 1
YOL080C, -1
YOL078W, -1
YOL077W-A, 3
YOL077C, 4
YOL076W, 0
YOL073C, 0
YOL072W, -1
YOL071W, 3
YOL070C, -1
YOL069W, -2
YOL068C, 2
YOL067C, -1
YOL066C, -5
YOL065C, 2
YOL064C, 1
YOL063C, 0
YOL062C, 1
YOL061W, 0
YOL060C, 4
YOL059W, 6
YOL058W, 1
YOL057W, 0
YOL056W, 1
YOL055C, 0
YOL054W, 0
YOL053W, 4
YOL052C-A, 1
YOL052C, 0
YOL049W, -1
YOL048C, 2
YOL044W, 0
YOL043C, 2
YOL042W, 4
YOL041C, -2
YOL040C, 6
YOL039W, 0
YOL038C-A, 3
YOL038W, 0
YOL036W, 2
YOL034W, 0
YOL033W, 4
YOL032W, -1
YOL031C, 2
YOL030W, 1
YOL029C, 2
YOL028C, 6
YOL027C, 3
YOL026C, -7
YOL025W, 1
YOL024W, -1
YOL023W, 5
YOL022C, -2
YOL021C, 3
YOL020W, 0
YOL019W, 2
YOL018C, 4
YOL017W, -2
YOL016C, -4
YOL015W, 0
YOL014W, 3
YOL013C, 2
YOL012C, 4
YOL011W, 2
YOL010W, 3
YOL009C, -3
YOL008W, 4
YOL007C, 2
YOL006C, -5
YOL005C, -1
YOL003C, 2
YOL002C, 3
YOL001W, -2
YOR001W, 0
YOR002W, 1
YOR003W, 1
YOR004W, 7
YOR005C, -3
YOR006C, 6
YOR007C, -1
YOR008C, 2
YOR010C, 1
YOR014W, 5
YOR015W, 4
YOR016C, 2
YOR017W, 3
YOR018W, 2
YOR020C, 2
YOR020W-A, 3
YOR021C, -3
YOR022C, 5
YOR023C, 3
YOR025W, 0
YOR026W, -1
YOR027W, -1
YOR028C, 1
YOR030W, 3
YOR032C, -1
YOR032W-A, 3
YOR033C, 2
YOR034C, -1
YOR034C-A, 0
YOR035C, -3
YOR036W, -4
YOR037W, 6
YOR038C, 1
YOR039W, 0
YOR040W, 6
YOR042W, -3
YOR043W, -4
YOR044W, -2
YOR045W, -1
YOR046C, -2
YOR047C, 4
YOR048C, 4
YOR049C, 1
YOR051C, 6
YOR052C, -2
YOR054C, 4
YOR056C, 0
YOR057W, -1
YOR058C, 1
YOR059C, 3
YOR060C, 3
YOR061W, 3
YOR062C, -1
YOR063W, 7
YOR064C, -2
YOR065W, 4
YOR066W, 4
YOR067C, 7
YOR069W, -7
YOR070C, 1
YOR071C, 2
YOR073W, 5
YOR074C, -1
YOR075W, 0
YOR076C, 3
YOR077W, 2
YOR078W, -1
YOR079C, 1
YOR080W, -1
YOR081C, -1
YOR083W, -1
YOR084W, 3
YOR085W, 1
YOR086C, 0
YOR087W, -2
YOR089C, 1
YOR090C, 5
YOR091W, 4
YOR092W, 3
YOR094W, 3
YOR095C, -3
YOR096W, -1
YOR097C, 2
YOR098C, 2
YOR099W, 4
YOR100C, -3
YOR101W, 2
YOR103C, 3
YOR104W, 1
YOR105W, 5
YOR106W, -2
YOR107W, 0
YOR108W, 5
YOR109W, -1
YOR110W, 2
YOR111W, -1
YOR112W, 0
YOR114W, 4
YOR115C, 2
YOR116C, 1
YOR117W, -7
YOR118W, 1
YOR119C, -2
YOR120W, 1
YOR122C, 0
YOR123C, -2
YOR124C, -1
YOR125C, 3
YOR126C, -3
YOR127W, 0
YOR128C, 0
YOR129C, 0
YOR130C, -1
YOR131C, 3
YOR132W, -5
YOR133W, 1
YOR136W, 5
YOR137C, 7
YOR138C, -1
YOR140W, -3
YOR141C, -6
YOR142W, 6
YOR143C, -3
YOR144C, 7
YOR145C, 1
YOR147W, 4
YOR148C, 7
YOR149C, 1
YOR150W, 4
YOR151C, -6
YOR152C, 0
YOR154W, 1
YOR155C, 4
YOR156C, 0
YOR157C, 0
YOR158W, 4
YOR159C, 3
YOR160W, -3
YOR161C, -1
YOR161C-C, 4
YOR162C, 2
YOR163W, 2
YOR164C, 2
YOR165W, -2
YOR166C, 2
YOR167C, 3
YOR168W, -2
YOR171C, 2
YOR172W, 2
YOR173W, 1
YOR174W, 1
YOR175C, -1
YOR176W, 4
YOR178C, 3
YOR179C, 2
YOR180C, 2
YOR181W, 2
YOR182C, 6
YOR183W, 4
YOR184W, -1
YOR185C, 0
YOR186W, 0
YOR187W, 4
YOR188W, 2
YOR189W, -2
YOR190W, 2
YOR192C, 3
YOR193W, -1
YOR194C, -3
YOR195W, 0
YOR196C, 4
YOR197W, 1
YOR198C, 5
YOR201C, 3
YOR202W, 2
YOR204W, -4
YOR205C, 3
YOR206W, 8
YOR207C, 7
YOR208W, 3
YOR209C, 0
YOR210W, 1
YOR211C, 4
YOR212W, 0
YOR213C, 0
YOR215C, 4
YOR216C, 7
YOR217W, 3
YOR219C, 8
YOR220W, 2
YOR221C, 2
YOR222W, 0
YOR223W, 0
YOR224C, -3
YOR226C, 4
YOR227W, 0
YOR228C, -1
YOR229W, 5
YOR230W, 3
YOR231W, 2
YOR232W, 4
YOR233W, 3
YOR234C, 6
YOR236W, 0
YOR237W, 2
YOR238W, 0
YOR239W, -2
YOR243C, 0
YOR244W, -1
YOR245C, 2
YOR246C, 0
YOR249C, 0
YOR250C, -4
YOR251C, 1
YOR252W, 6
YOR253W, -1
YOR254C, -4
YOR255W, 5
YOR256C, 0
YOR257W, -1
YOR258W, -1
YOR259C, -4
YOR260W, 1
YOR261C, 0
YOR262W, 1
YOR264W, 3
YOR265W, 2
YOR266W, 2
YOR267C, 5
YOR269W, -1
YOR270C, -2
YOR271C, -2
YOR272W, 0
YOR273C, 0
YOR274W, 4
YOR275C, -2
YOR276W, -1
YOR278W, 5
YOR279C, -1
YOR280C, 3
YOR281C, -6
YOR283W, -2
YOR284W, 0
YOR285W, 1
YOR286W, 4
YOR287C, -4
YOR288C, 1
YOR289W, 3
YOR291W, 3
YOR292C, 0
YOR293W, 1
YOR293C-A, 6
YOR294W, -1
YOR295W, -5
YOR296W, -1
YOR297C, 1
YOR298C-A, 0
YOR299W, -1
YOR301W, -1
YOR302W, -1
YOR303W, 0
YOR304W, -1
YOR304C-A, -3
YOR305W, 3
YOR306C, -3
YOR307C, 5
YOR308C, -2
YOR310C, 0
YOR311C, -3
YOR312C, 2
YOR313C, 1
YOR315W, 3
YOR316C, 2
YOR316C-A, 2
YOR317W, 0
YOR319W, -1
YOR320C, 5
YOR321W, -2
YOR322C, 3
YOR323C, 4
YOR324C, 0
YOR327C, -3
YOR329C, -4
YOR332W, -1
YOR334W, 4
YOR335C, 1
YOR336W, 2
YOR337W, 4
YOR338W, 0
YOR339C, -1
YOR340C, 5
YOR342C, -2
YOR343C, 2
YOR344C, 0
YOR346W, -4
YOR347C, 2
YOR348C, 4
YOR350C, 5
YOR352W, -2
YOR354C, 4
YOR355W, 0
YOR356W, 3
YOR357C, 3
YOR358W, -2
YOR359W, 2
YOR360C, 0
YOR362C, -1
YOR367W, -1
YOR368W, 2
YOR369C, -7
YOR370C, 2
YOR371C, 2
YOR372C, -1
YOR374W, 3
YOR375C, -6
YOR376W-A, 0
YOR377W, -3
YOR378W, 0
YOR380W, 6
YOR381W, 0
YOR381W-A, 3
YOR382W, 1
YOR383C, 0
YOR384W, 2
YOR385W, -1
YOR386W, 4
YOR387C, 0
YOR390W, 4
YPL279C, 4
YPL274W, -1
YPL273W, 3
YPL271W, 2
YPL270W, 4
YPL269W, -4
YPL268W, 0
YPL267W, 5
YPL266W, 5
YPL265W, 4
YPL264C, 2
YPL263C, 6
YPL262W, 4
YPL261C, 0
YPL260W, -1
YPL259C, 3
YPL258C, 0
YPL257W, 1
YPL256C, 1
YPL255W, 0
YPL254W, 1
YPL253C, 5
YPL252C, 5
YPL250C, -3
YPL249C-A, 4
YPL249C, -2
YPL248C, 3
YPL247C, 3
YPL246C, 2
YPL245W, 7
YPL244C, 0
YPL243W, -1
YPL241C, -3
YPL240C, -3
YPL239W, -5
YPL237W, 2
YPL236C, -1
YPL235W, -2
YPL234C, 0
