Gene name, Transcript overall mass
YKL121W, 2576
YKL120W, 2590
YKL119C, 2869
YKL117W, 2574
YKL116C, 2697
YKL114C, 2537
YKL113C, 2474
YKL112W, 2835
YKL110C, 2504
YKL109W, 2603
YKL108W, 2912
YKL107W, 2862
YKL106C-A, 2622
YKL106W, 2801
YKL105C, 2254
YKL104C, 2663
YKL103C, 2800
YKL102C, 2292
YKL100C, 2772
YKL099C, 2772
YKL098W, 2592
YKL097C, 2764
YKL096W-A, 2384
YKL096W, 2452
YKL094W, 2758
YKL093W, 2672
YKL092C, 2690
YKL091C, 2462
YKL090W, 2713
YKL089W, 2666
YKL088W, 2562
YKL087C, 2680
YKL086W, 2625
YKL085W, 2565
YKL084W, 2692
YKL082C, 2550
YKL081W, 2611
YKL080W, 2507
YKL079W, 2584
YKL078W, 2498
YKL077W, 2764
YKL074C, 2689
YKL073W, 2545
YKL072W, 2634
YKL071W, 2517
YKL070W, 2855
YKL069W, 2515
YKL068W-A, 2629
YKL068W, 2475
YKL067W, 2547
YKL065W-A, 2776
YKL065C, 2752
YKL063C, 2730
YKL062W, 2644
YKL061W, 2740
YKL060C, 2548
YKL059C, 2822
YKL058W, 2629
YKL057C, 2694
YKL056C, 2676
YKL055C, 2408
YKL054C, 2668
YKL053C-A, 2547
YKL052C, 2620
YKL051W, 2747
YKL049C, 2496
YKL048C, 2645
YKL047W, 2529
YKL046C, 2546
YKL045W, 2832
YKL044W, 2702
YKL043W, 2740
YKL042W, 2629
YKL041W, 2812
YKL040C, 2654
YKL039W, 2918
YKL038W, 2397
YKL035W, 2653
YKL034W, 2671
YKL033W-A, 2528
YKL029C, 2585
YKL028W, 2715
YKL027W, 2577
YKL026C, 2720
YKL025C, 2746
YKL024C, 2438
YKL023C-A, 2928
YKL023W, 2691
YKL020C, 2455
YKL019W, 2740
YKL018C-A, 2530
YKL018W, 2672
YKL017C, 2730
YKL016C, 2473
YKL015W, 2586
YKL013C, 2609
YKL012W, 2749
YKL011C, 2506
YKL010C, 2652
YKL009W, 2640
YKL008C, 2622
YKL007W, 2532
YKL006C-A, 2669
YKL006W, 2587
YKL005C, 2701
YKL004W, 2699
YKL003C, 2614
YKL002W, 2777
YKL001C, 2770
YKR001C, 2519
YKR002W, 2278
YKR003W, 2492
YKR004C, 2731
YKR006C, 2717
YKR007W, 2473
YKR008W, 2540
YKR010C, 2691
YKR011C, 2694
YKR013W, 2318
YKR014C, 2461
YKR015C, 2612
YKR016W, 2613
YKR017C, 2560
YKR018C, 2655
YKR019C, 2622
YKR020W, 2667
YKR021W, 2666
YKR022C, 2550
YKR023W, 2666
YKR024C, 2518
YKR025W, 2754
YKR026C, 2838
YKR027W, 2494
YKR028W, 2620
YKR029C, 2501
YKR030W, 2591
YKR035W-A, 2555
YKR036C, 2400
YKR037C, 2567
YKR038C, 2589
YKR039W, 2603
YKR041W, 2738
YKR042W, 2239
YKR043C, 2679
YKR044W, 2615
YKR045C, 2692
YKR046C, 2491
YKR048C, 2557
YKR049C, 2809
YKR050W, 2571
YKR051W, 2887
YKR052C, 2589
YKR053C, 2559
YKR055W, 2535
YKR057W, 2621
YKR058W, 2570
YKR059W, 2640
YKR060W, 2470
YKR061W, 2691
YKR062W, 2614
YKR063C, 2792
YKR064W, 2718
YKR065C, 2566
YKR066C, 2548
YKR067W, 2363
YKR068C, 2636
YKR069W, 2441
YKR070W, 2689
YKR071C, 2540
YKR072C, 2430
YKR074W, 2786
YKR075C, 2671
YKR076W, 2557
YKR077W, 2678
YKR078W, 2471
YKR079C, 2649
YKR080W, 2520
YKR081C, 2705
YKR082W, 2673
YKR083C, 2713
YKR084C, 2578
YKR085C, 2535
YKR086W, 2701
YKR087C, 2539
YKR088C, 2520
YKR089C, 2531
YKR090W, 2742
YKR091W, 2730
YKR092C, 2626
YKR093W, 2559
YKR094C, 2565
YKR095W-A, 2742
YKR096W, 2642
YKR097W, 2464
YKR098C, 2725
YKR099W, 2577
YKR100C, 2116
YKR101W, 2611
YKR104W, 2645
YLL063C, 2776
YLL062C, 2666
YLL061W, 2603
YLL060C, 2655
YLL058W, 2598
YLL056C, 2367
YLL055W, 2434
YLL054C, 2621
YLL053C, 2322
YLL051C, 2758
YLL050C, 2451
YLL045C, 2327
YLL043W, 2582
YLL042C, 2853
YLL041C, 2632
YLL039C, 2565
YLL038C, 2636
YLL036C, 2535
YLL035W, 2568
YLL034C, 2559
YLL033W, 2561
YLL031C, 2619
YLL029W, 2392
YLL028W, 2535
YLL027W, 2613
YLL026W, 2662
YLL025W, 2125
YLL024C, 2427
YLL023C, 2477
YLL022C, 2606
YLL018C-A, 2351
YLL018C, 2514
YLL015W, 2575
YLL014W, 2523
YLL013C, 2633
YLL012W, 2502
YLL011W, 2648
YLL010C, 2449
YLL009C, 2730
YLL008W, 2541
YLL007C, 2749
YLL006W, 2671
YLL004W, 2639
YLL003W, 2626
YLL002W, 2658
YLL001W, 2635
YLR001C, 2718
YLR002C, 2872
YLR003C, 2609
YLR004C, 2581
YLR005W, 2586
YLR006C, 2744
YLR007W, 2502
YLR008C, 2368
YLR009W, 2670
YLR010C, 2651
YLR011W, 2498
YLR012C, 2906
YLR015W, 2606
YLR016C, 2959
YLR017W, 2704
YLR018C, 2418
YLR019W, 2552
YLR020C, 2554
YLR021W, 2606
YLR022C, 2548
YLR023C, 2500
YLR025W, 2598
YLR026C, 2798
YLR027C, 2516
YLR028C, 2557
YLR029C, 2795
YLR031W, 2630
YLR032W, 2837
YLR033W, 2490
YLR034C, 2681
YLR035C, 2658
YLR036C, 2534
YLR037C, 2153
YLR038C, 2600
YLR040C, 2606
YLR042C, 2563
YLR043C, 2570
YLR044C, 2722
YLR045C, 2715
YLR046C, 2835
YLR048W, 2457
YLR049C, 2795
YLR050C, 2945
YLR051C, 2494
YLR052W, 2603
YLR053C, 2549
YLR055C, 2675
YLR056W, 2661
YLR057W, 2732
YLR058C, 2619
YLR059C, 2756
YLR060W, 2636
YLR061W, 2562
YLR064W, 2625
YLR065C, 2369
YLR066W, 2678
YLR067C, 2738
YLR068W, 2795
YLR069C, 2718
YLR071C, 2562
YLR072W, 2594
YLR073C, 2679
YLR074C, 2882
YLR075W, 2853
YLR077W, 2835
YLR078C, 2681
YLR079W, 2500
YLR080W, 2475
YLR081W, 2513
YLR082C, 2729
YLR083C, 2756
YLR085C, 2534
YLR088W, 2700
YLR089C, 2539
YLR090W, 2523
YLR091W, 2501
YLR093C, 2641
YLR094C, 2704
YLR095C, 2458
YLR097C, 2745
YLR098C, 2436
YLR099C, 2748
YLR099W-A, 2448
YLR100W, 2454
YLR102C, 2567
YLR103C, 2711
YLR104W, 2643
YLR105C, 2751
YLR107W, 2609
YLR108C, 2579
YLR109W, 2675
YLR110C, 2177
YLR111W, 2620
YLR112W, 2627
YLR113W, 2717
YLR114C, 2709
YLR115W, 2440
YLR116W, 2835
YLR117C, 2566
YLR118C, 2580
YLR119W, 2750
YLR120C, 2518
YLR121C, 2342
YLR125W, 2701
YLR126C, 2721
YLR127C, 2676
YLR128W, 2615
YLR129W, 2557
YLR130C, 2513
YLR131C, 2637
YLR132C, 2484
YLR133W, 2597
YLR134W, 2685
YLR135W, 2849
YLR136C, 2695
YLR137W, 2909
YLR138W, 2545
YLR139C, 2789
YLR141W, 2952
YLR142W, 2521
YLR143W, 2631
YLR144C, 2482
YLR145W, 2820
YLR146C, 2803
YLR146W-A, 2673
YLR147C, 2492
YLR148W, 2703
YLR149C, 2547
YLR150W, 2502
YLR151C, 2769
YLR152C, 2552
YLR153C, 2649
YLR154C, 2654
YLR163C, 2712
YLR164W, 2676
YLR165C, 2775
YLR166C, 2823
YLR167W, 2565
YLR168C, 2778
YLR170C, 2756
YLR172C, 2552
YLR173W, 2633
YLR174W, 2615
YLR175W, 2424
YLR177W, 2589
YLR178C, 2577
YLR179C, 2543
YLR180W, 2463
YLR181C, 2404
YLR182W, 2634
YLR183C, 2597
YLR185W, 2540
YLR186W, 2525
YLR187W, 2557
YLR188W, 2700
YLR189C, 2382
YLR190W, 2594
YLR191W, 2543
YLR192C, 2511
YLR193C, 2626
YLR194C, 2479
YLR195C, 2697
YLR196W, 2686
YLR197W, 2657
YLR199C, 2803
YLR200W, 2709
YLR201C, 2758
YLR203C, 2649
YLR204W, 2592
YLR205C, 2372
YLR207W, 2588
YLR208W, 2640
YLR209C, 2549
YLR210W, 2562
YLR211C, 2669
YLR212C, 2400
YLR213C, 2486
YLR214W, 2705
YLR215C, 2655
YLR216C, 2589
YLR218C, 2664
YLR219W, 2861
YLR220W, 2411
YLR221C, 2584
YLR222C, 2485
YLR224W, 2596
YLR225C, 2557
YLR226W, 2406
YLR228C, 2548
YLR229C, 2375
YLR231C, 2725
YLR233C, 2786
YLR234W, 2485
YLR237W, 2620
YLR238W, 2460
YLR239C, 2744
YLR240W, 2576
YLR241W, 2600
YLR242C, 2664
YLR243W, 2308
YLR244C, 2418
YLR245C, 2566
YLR246W, 2608
YLR248W, 2629
YLR249W, 2649
YLR250W, 2707
YLR251W, 2710
YLR253W, 2920
YLR254C, 2555
YLR255C, 2582
YLR257W, 2458
YLR258W, 2685
YLR259C, 2678
YLR260W, 2805
YLR261C, 2714
YLR262C-A, 2684
YLR264W, 2454
YLR266C, 2420
YLR267W, 2696
YLR268W, 2594
YLR270W, 2654
YLR271W, 2755
YLR272C, 2667
YLR273C, 2567
YLR274W, 2577
YLR275W, 2708
YLR276C, 2640
YLR277C, 2606
YLR283W, 2928
YLR284C, 2812
YLR285W, 2526
YLR285C-A, 3029
YLR286C, 2665
YLR287C, 2548
YLR287C-A, 2434
YLR288C, 2659
YLR289W, 2983
YLR290C, 2531
YLR291C, 2403
YLR292C, 2479
YLR293C, 2356
YLR295C, 2620
YLR296W, 2594
YLR297W, 2509
YLR298C, 2825
YLR299W, 2697
YLR300W, 2447
YLR301W, 2657
YLR303W, 2534
YLR304C, 2466
YLR306W, 2757
YLR307W, 2643
YLR309C, 2574
YLR312C, 2906
YLR312W-A, 2693
YLR313C, 2652
YLR314C, 2771
YLR315W, 2631
YLR316C, 2670
YLR321C, 2751
YLR323C, 2819
YLR324W, 2575
YLR325C, 2745
YLR326W, 2555
YLR327C, 2752
YLR328W, 2566
YLR330W, 2385
YLR332W, 2653
YLR333C, 2249
YLR335W, 2652
YLR336C, 2580
YLR337C, 2090
YLR340W, 2771
YLR342W-A, 2759
YLR344W, 2697
YLR345W, 2516
YLR346C, 2417
YLR347C, 2548
YLR348C, 2671
YLR350W, 2616
YLR351C, 2441
YLR352W, 2381
YLR353W, 2534
YLR354C, 2611
YLR355C, 2641
YLR356W, 2353
YLR357W, 2545
YLR359W, 2709
YLR360W, 2982
YLR361C, 2894
YLR361C-A, 2630
YLR362W, 2534
YLR363C, 2572
YLR363W-A, 2689
YLR364W, 2697
YLR367W, 2459
YLR368W, 2690
YLR369W, 2733
YLR370C, 2589
YLR372W, 2452
YLR373C, 2570
YLR375W, 2486
YLR376C, 2707
YLR378C, 2695
YLR380W, 2806
YLR382C, 2484
YLR385C, 2650
YLR386W, 2606
YLR387C, 2615
YLR388W, 2783
YLR389C, 2390
YLR390W, 2662
YLR390W-A, 2458
YLR392C, 2555
YLR393W, 2816
YLR394W, 2596
YLR395C, 2709
YLR396C, 2657
YLR397C, 2283
YLR398C, 2603
YLR399C, 2514
YLR401C, 2617
YLR404W, 2748
YLR405W, 2568
YLR406C, 2697
YLR406C-A, 2719
YLR407W, 2619
YLR408C, 2757
YLR409C, 2728
YLR410W, 2613
YLR411W, 2344
YLR412W, 2508
YLR412C-A, 2709
YLR413W, 2618
YLR414C, 2632
YLR417W, 2723
YLR418C, 2662
YLR419W, 2487
YLR420W, 2622
YLR421C, 2607
YLR423C, 2578
YLR424W, 2847
YLR426W, 2770
YLR427W, 2381
YLR429W, 2608
YLR431C, 2730
YLR432W, 2620
YLR433C, 2662
YLR435W, 2601
YLR436C, 2443
YLR437C, 2696
YLR438W, 2643
YLR438C-A, 2756
YLR439W, 2731
YLR440C, 2683
YLR441C, 2581
YLR442C, 2587
YLR443W, 2673
YLR446W, 2529
YLR447C, 2619
YLR448W, 2586
YLR449W, 2569
YLR450W, 2565
YLR451W, 2470
YLR452C, 2700
YLR453C, 2656
YLR455W, 2517
YLR456W, 2757
YLR457C, 2708
YLR459W, 2399
YLR460C, 2469
YML131W, 2622
YML130C, 2468
YML129C, 2794
YML128C, 2504
YML127W, 2311
YML125C, 2600
YML124C, 2403
YML123C, 2658
YML122C, 2932
YML121W, 2491
YML120C, 2636
YML119W, 2561
YML118W, 2452
YML116W, 2568
YML115C, 2655
YML114C, 2452
YML113W, 2365
YML112W, 2715
YML110C, 2580
YML109W, 2619
YML108W, 2711
YML107C, 2722
YML106W, 2768
YML105C, 2778
YML104C, 2809
YML102W, 2745
YML101C, 2592
YML100W-A, 2616
YML100W, 2636
YML099C, 2436
YML098W, 2725
YML097C, 2810
YML096W, 2692
YML095C, 2504
YML094W, 2597
YML093W, 2616
YML092C, 2563
YML088W, 2647
YML087C, 2625
YML086C, 2762
YML085C, 2403
YML083C, 2663
YML082W, 2475
YML081C-A, 2750
YML081W, 2641
YML080W, 2473
YML079W, 2388
YML078W, 2709
YML077W, 2892
YML076C, 2443
YML075C, 2615
YML074C, 2563
YML073C, 2588
YML072C, 2574
YML071C, 2700
YML070W, 2455
YML069W, 2808
YML068W, 2781
YML067C, 2700
YML065W, 2617
YML064C, 2397
YML063W, 2566
YML062C, 2726
YML061C, 2818
YML060W, 2569
YML058W-A, 2679
YML058W, 2788
YML057W, 2557
YML056C, 2593
YML055W, 2530
YML054C, 2672
YML053C, 2621
YML052W, 2637
YML051W, 2545
YML050W, 2768
YML048W, 2753
YML046W, 2699
YML043C, 2816
YML042W, 2681
YML041C, 2758
YML038C, 2725
YML036W, 2586
YML035C, 2577
YML034W, 2615
YML032C, 2706
YML031W, 2820
YML030W, 2720
YML029W, 2689
YML028W, 2486
YML027W, 2492
YML026C, 2653
YML025C, 2705
YML024W, 2703
YML023C, 2517
YML022W, 2664
YML021C, 2804
YML020W, 2416
YML019W, 2881
YML018C, 2708
YML015C, 2563
YML014W, 2792
YML013W, 2720
YML012W, 2552
YML011C, 2697
YML009C, 2401
YML008C, 2772
YML007C-A, 2919
YML007W, 2374
YML006C, 2686
YML005W, 2679
YML004C, 2594
YML002W, 2587
YML001W, 2455
YMR001C, 2567
YMR002W, 2627
YMR003W, 2474
YMR004W, 2658
YMR005W, 2287
YMR006C, 2426
YMR007W, 2697
YMR008C, 2457
YMR009W, 2741
YMR010W, 2343
YMR011W, 2509
YMR012W, 2598
YMR013C, 2569
YMR014W, 2757
YMR015C, 2558
YMR016C, 2668
YMR017W, 2748
YMR020W, 2308
YMR021C, 2581
YMR022W, 2698
YMR023C, 2708
YMR024W, 2442
YMR025W, 2634
YMR026C, 2391
YMR027W, 2576
YMR028W, 2629
YMR029C, 2656
YMR030W, 2545
YMR031C, 2483
YMR032W, 2678
YMR030W-A, 2894
YMR033W, 2690
YMR034C, 2791
YMR035W, 2694
YMR036C, 2625
YMR037C, 2667
YMR038C, 2648
YMR039C, 2761
YMR040W, 2582
YMR041C, 2469
YMR042W, 2350
YMR043W, 2658
YMR044W, 2521
YMR047C, 2386
YMR048W, 2614
YMR049C, 2566
YMR052W, 2487
YMR054W, 2762
YMR055C, 2507
YMR056C, 2621
YMR058W, 2476
YMR059W, 2741
YMR060C, 2452
YMR061W, 2449
YMR062C, 2704
YMR063W, 2648
YMR066W, 2656
YMR067C, 2730
YMR068W, 2634
YMR070W, 2879
YMR071C, 2448
YMR072W, 2698
YMR073C, 2552
YMR074C, 2637
YMR075W, 2490
YMR076C, 2448
YMR077C, 2581
YMR078C, 2427
YMR079W, 2723
YMR080C, 2404
YMR081C, 2643
YMR083W, 2750
YMR085W, 2608
YMR086W, 2618
YMR087W, 2608
YMR088C, 2522
YMR089C, 2768
YMR090W, 2353
YMR091C, 2531
YMR092C, 2613
YMR093W, 2549
YMR094W, 2740
YMR096W, 2450
YMR097C, 2597
YMR098C, 2595
YMR099C, 2594
YMR100W, 2597
YMR101C, 2697
YMR102C, 2596
YMR103C, 2597
YMR105C, 2636
YMR105W-A, 2630
YMR106C, 2545
YMR107W, 2640
YMR108W, 2745
YMR109W, 2644
YMR110C, 2564
YMR111C, 2580
YMR112C, 2673
YMR113W, 2545
YMR114C, 2581
YMR115W, 2762
YMR116C, 2522
YMR117C, 2744
YMR118C, 2534
YMR119W, 2609
YMR120C, 2557
YMR121C, 2796
YMR122C, 2701
YMR122W-A, 2216
YMR123W, 2682
YMR124W, 2421
YMR125W, 3006
YMR126C, 2616
YMR127C, 2517
YMR128W, 2721
YMR129W, 2788
YMR130W, 2764
YMR131C, 2646
YMR132C, 2816
YMR134W, 2801
YMR135C, 2329
YMR136W, 2575
YMR137C, 2771
YMR138W, 2753
YMR139W, 2541
YMR140W, 2573
YMR141C, 2759
YMR142C, 2830
YMR143W, 2348
YMR144W, 2628
YMR145C, 2723
YMR146C, 2695
YMR147W, 2626
YMR148W, 2642
YMR152W, 2552
YMR153W, 2578
YMR154C, 2653
YMR155W, 2676
YMR156C, 2726
YMR157C, 2687
YMR158W, 2556
YMR158C-A, 2626
YMR160W, 2807
YMR161W, 2702
YMR163C, 2490
YMR165C, 2521
YMR166C, 2623
YMR167W, 2426
YMR168C, 2733
YMR169C, 2668
YMR170C, 2668
YMR171C, 2579
YMR173W, 2597
YMR174C, 2708
YMR175W, 2665
YMR176W, 2547
YMR177W, 2692
YMR178W, 2413
YMR179W, 2598
YMR180C, 2497
YMR181C, 2581
YMR182C, 2786
YMR182W-A, 2628
YMR183C, 2733
YMR184W, 2566
YMR185W, 2776
YMR186W, 2612
YMR187C, 2776
YMR188C, 2575
YMR189W, 2589
YMR190C, 2801
YMR192W, 2771
YMR193W, 2725
YMR194W, 2417
YMR194C-B, 2559
YMR195W, 2558
YMR196W, 2834
YMR197C, 2631
YMR198W, 2639
YMR199W, 2620
YMR200W, 2712
YMR201C, 2679
YMR202W, 2620
YMR203W, 2335
YMR204C, 2615
YMR205C, 2483
YMR206W, 2553
YMR208W, 2471
YMR209C, 2427
YMR210W, 2760
YMR211W, 2638
YMR212C, 2791
YMR213W, 2582
YMR214W, 2669
YMR215W, 2381
YMR216C, 2436
YMR217W, 2498
YMR218C, 2665
YMR220W, 2392
YMR221C, 2630
YMR222C, 2523
YMR223W, 2628
YMR224C, 2626
YMR225C, 2715
YMR226C, 2498
YMR227C, 2602
YMR228W, 2627
YMR230W, 2829
YMR231W, 2804
YMR233W, 2531
YMR234W, 2671
YMR235C, 2642
YMR236W, 2330
YMR237W, 2570
YMR238W, 2618
YMR239C, 2545
YMR240C, 2587
YMR241W, 2446
YMR242C, 2698
YMR243C, 2650
YMR244C-A, 2523
YMR246W, 2474
YMR250W, 2633
YMR251W-A, 2318
YMR252C, 2686
YMR253C, 2634
YMR255W, 2665
YMR256C, 2700
YMR257C, 2754
YMR258C, 2683
YMR259C, 2774
YMR260C, 2502
YMR261C, 2595
YMR262W, 2613
YMR263W, 2512
YMR264W, 2660
YMR265C, 2799
YMR267W, 2685
YMR268C, 2619
YMR269W, 2778
YMR270C, 2618
YMR271C, 2588
YMR272C, 2649
YMR273C, 2567
YMR274C, 2687
YMR275C, 2620
YMR276W, 2606
YMR277W, 2639
YMR278W, 2595
YMR279C, 2630
YMR280C, 2581
YMR281W, 2838
YMR282C, 2878
YMR284W, 2523
YMR285C, 2538
YMR286W, 2617
YMR287C, 2752
YMR288W, 2564
YMR289W, 2661
YMR290C, 2560
YMR291W, 2529
YMR292W, 2637
YMR293C, 2704
YMR294W, 2504
YMR295C, 2603
YMR296C, 2513
YMR297W, 2366
YMR298W, 2477
YMR299C, 2623
YMR300C, 2380
YMR301C, 2681
YMR302C, 2541
YMR303C, 2638
YMR305C, 2406
YMR307W, 2384
YMR308C, 2570
YMR309C, 2662
YMR310C, 2791
YMR311C, 2463
YMR312W, 2530
YMR313C, 2603
YMR314W, 2678
YMR315W, 2493
YMR316W, 2563
YMR318C, 2749
YMR319C, 2542
YMR320W, 2674
YNL331C, 2649
YNL330C, 2690
YNL329C, 2472
YNL328C, 2381
YNL327W, 2528
YNL326C, 2687
YNL325C, 2346
YNL323W, 2606
YNL322C, 2729
YNL321W, 2437
YNL320W, 2535
YNL317W, 2771
YNL316C, 2574
YNL315C, 2747
YNL314W, 2713
YNL313C, 2552
YNL312W, 2555
YNL311C, 2629
YNL310C, 2745
YNL309W, 2651
YNL308C, 2595
YNL307C, 2548
YNL306W, 2854
YNL305C, 2512
YNL304W, 2587
YNL302C, 2425
YNL301C, 2612
YNL300W, 2329
YNL299W, 2742
YNL298W, 2433
YNL295W, 2812
YNL294C, 2726
YNL293W, 2786
YNL292W, 2538
YNL291C, 2668
YNL290W, 2809
YNL289W, 2616
YNL288W, 2296
YNL287W, 2596
YNL286W, 2707
YNL283C, 2821
YNL282W, 2676
YNL281W, 2790
YNL280C, 2450
YNL278W, 2460
YNL277W-A, 2671
YNL277W, 2712
YNL275W, 2473
YNL274C, 2572
YNL272C, 2520
YNL270C, 2643
YNL268W, 2735
YNL267W, 2634
YNL265C, 2609
YNL264C, 2663
YNL263C, 2667
YNL261W, 2614
YNL259C, 2545
YNL258C, 2682
YNL256W, 2459
YNL255C, 2511
YNL254C, 2528
YNL253W, 2431
YNL252C, 2404
YNL251C, 2731
YNL249C, 2331
YNL248C, 2588
YNL247W, 2735
YNL246W, 2603
YNL245C, 2642
YNL244C, 2572
YNL243W, 2591
YNL241C, 2467
YNL240C, 2437
YNL239W, 2656
YNL238W, 2791
YNL237W, 2480
YNL236W, 2610
YNL234W, 2489
YNL233W, 2538
YNL232W, 2610
YNL231C, 2760
YNL230C, 2686
YNL229C, 2558
YNL227C, 2655
YNL225C, 2738
YNL224C, 2732
YNL223W, 2822
YNL222W, 2577
YNL221C, 2428
YNL220W, 2471
YNL219C, 2651
YNL218W, 2620
YNL217W, 2659
YNL216W, 2510
YNL215W, 2310
YNL214W, 2630
YNL213C, 2656
YNL212W, 2643
YNL211C, 2787
YNL209W, 2373
YNL208W, 2635
YNL207W, 2810
YNL206C, 2603
YNL202W, 2579
YNL201C, 2475
YNL200C, 2533
YNL199C, 2753
YNL197C, 2497
YNL193W, 2737
YNL192W, 2816
YNL191W, 2741
YNL190W, 2323
YNL189W, 2645
YNL188W, 2648
YNL187W, 2676
YNL186W, 2623
YNL185C, 2309
YNL183C, 2649
YNL182C, 2478
YNL181W, 2548
YNL180C, 2401
YNL178W, 2578
YNL177C, 2540
YNL176C, 2437
YNL175C, 2651
YNL173C, 2645
YNL169C, 2527
YNL168C, 2688
YNL167C, 2623
YNL166C, 2697
YNL165W, 2854
YNL164C, 2393
YNL163C, 2762
YNL162W-A, 2679
YNL162W, 2718
YNL161W, 2550
YNL160W, 2364
YNL159C, 2853
YNL157W, 2529
YNL156C, 2504
YNL155W, 2494
YNL154C, 2386
YNL153C, 2716
YNL152W, 2551
YNL151C, 2418
YNL149C, 2728
YNL148C, 2668
YNL147W, 2863
YNL146C-A, 2640
YNL146W, 2730
YNL145W, 2520
YNL144C, 2514
YNL142W, 2332
YNL141W, 2758
YNL140C, 2588
YNL138W-A, 2834
YNL138W, 2738
YNL137C, 2641
YNL136W, 2840
YNL135C, 2427
YNL134C, 2415
YNL133C, 2565
YNL132W, 2538
YNL131W, 2675
YNL130C, 2661
YNL130C-A, 2574
YNL129W, 2337
YNL127W, 2466
YNL126W, 2525
YNL125C, 2465
YNL124W, 2620
YNL123W, 2571
YNL122C, 2724
YNL121C, 2434
YNL119W, 2574
YNL118C, 2633
YNL116W, 2389
YNL115C, 2545
YNL113W, 2643
YNL112W, 2664
YNL111C, 2765
YNL110C, 2551
YNL108C, 2772
YNL107W, 2614
YNL106C, 2664
YNL104C, 2479
YNL103W, 2730
YNL101W, 2563
YNL100W, 2682
YNL099C, 2654
YNL098C, 2471
YNL097C, 2502
YNL096C, 2514
YNL095C, 2586
YNL094W, 2318
YNL093W, 2490
YNL092W, 2731
YNL091W, 2761
YNL090W, 2471
YNL087W, 2491
YNL086W, 2282
YNL085W, 2558
YNL084C, 2853
YNL083W, 2800
YNL082W, 2645
YNL081C, 2520
YNL080C, 2671
YNL079C, 2787
YNL078W, 2599
YNL077W, 2442
YNL076W, 2607
YNL075W, 3005
YNL074C, 2678
YNL073W, 2858
YNL072W, 2573
YNL071W, 2588
YNL070W, 2667
YNL069C, 2489
YNL068C, 2652
YNL067W, 2646
YNL066W, 2381
YNL065W, 2757
YNL064C, 2566
YNL063W, 2629
YNL062C, 2637
YNL061W, 2665
YNL059C, 2452
YNL058C, 2653
YNL056W, 2610
YNL055C, 2631
YNL053W, 2757
YNL052W, 2623
YNL051W, 2591
YNL050C, 2612
YNL049C, 2711
YNL048W, 2719
YNL047C, 2742
YNL046W, 2706
YNL045W, 2730
YNL044W, 2612
YNL042W, 2641
YNL041C, 2621
YNL040W, 2488
YNL039W, 2658
YNL038W, 2776
YNL037C, 2556
YNL036W, 2509
YNL035C, 2592
YNL033W, 2640
YNL032W, 2495
YNL031C, 2541
YNL030W, 2335
YNL029C, 2642
YNL027W, 2512
YNL026W, 2467
YNL025C, 2766
YNL024C-A, 2621
YNL024C, 2568
YNL023C, 2620
YNL022C, 2769
YNL021W, 2723
YNL020C, 2485
YNL016W, 2720
YNL015W, 2645
YNL011C, 2328
YNL010W, 2542
YNL009W, 2652
YNL008C, 2720
YNL007C, 2562
YNL006W, 2648
YNL005C, 2634
YNL004W, 2693
YNL003C, 2357
YNL002C, 2517
YNL001W, 2489
YNR001C, 2498
YNR002C, 2537
YNR003C, 2486
YNR004W, 2612
YNR006W, 2435
YNR007C, 2746
YNR008W, 2693
YNR009W, 2634
YNR010W, 2654
YNR011C, 2669
YNR012W, 2601
YNR013C, 2769
YNR014W, 2424
YNR015W, 2456
YNR017W, 2393
YNR018W, 2604
YNR021W, 2509
YNR022C, 2665
YNR023W, 2419
YNR024W, 2512
YNR026C, 2567
YNR027W, 2601
YNR028W, 2735
YNR029C, 2648
YNR030W, 2711
YNR032W, 2733
YNR032C-A, 2610
YNR033W, 2726
YNR034W, 2493
YNR034W-A, 2486
YNR035C, 2686
YNR036C, 2779
YNR037C, 2560
YNR038W, 2434
YNR039C, 2586
YNR040W, 2528
YNR041C, 2658
YNR043W, 2569
YNR044W, 2643
YNR045W, 2863
YNR046W, 2591
YNR047W, 2879
YNR048W, 2726
YNR049C, 2711
YNR050C, 2399
YNR051C, 2768
YNR052C, 2565
YNR053C, 2589
YNR054C, 2679
YNR055C, 2800
YNR056C, 2762
YNR057C, 2605
YNR059W, 2721
YNR061C, 2695
YNR064C, 2709
YNR067C, 2723
YNR068C, 2797
YNR071C, 2510
YNR073C, 2514
YNR074C, 2345
YNR076W, 2157
YOL164W, 2585
YOL163W, 2542
YOL162W, 2519
YOL160W, 2590
YOL159C-A, 2765
YOL159C, 2579
YOL158C, 2696
YOL157C, 2682
YOL155C, 2654
YOL154W, 2412
YOL152W, 2618
YOL151W, 2458
YOL147C, 2710
YOL146W, 2639
YOL144W, 2659
YOL143C, 2501
YOL142W, 2523
YOL141W, 2798
YOL140W, 2778
YOL139C, 2613
YOL138C, 2402
YOL137W, 2559
YOL136C, 2449
YOL135C, 2500
YOL133W, 2665
YOL130W, 2371
YOL129W, 2793
YOL128C, 2647
YOL127W, 2241
YOL126C, 2476
YOL125W, 2592
YOL124C, 2892
YOL123W, 2620
YOL122C, 2349
YOL121C, 2451
YOL120C, 2612
YOL119C, 2713
YOL118C, 2645
YOL116W, 2467
YOL115W, 2441
YOL114C, 2608
YOL113W, 2659
YOL112W, 2485
YOL111C, 2479
YOL110W, 2665
YOL109W, 2601
