Gene name, Transcript overall mass
YKL121W, 1471
YKL120W, 1446
YKL119C, 1558
YKL117W, 1380
YKL116C, 1498
YKL114C, 1358
YKL113C, 1295
YKL112W, 1615
YKL110C, 1419
YKL109W, 1389
YKL108W, 1565
YKL107W, 1603
YKL106C-A, 1447
YKL106W, 1486
YKL105C, 1340
YKL104C, 1462
YKL103C, 1596
YKL102C, 1337
YKL100C, 1547
YKL099C, 1475
YKL098W, 1453
YKL097C, 1527
YKL096W-A, 1366
YKL096W, 1346
YKL094W, 1477
YKL093W, 1528
YKL092C, 1399
YKL091C, 1448
YKL090W, 1473
YKL089W, 1520
YKL088W, 1459
YKL087C, 1390
YKL086W, 1370
YKL085W, 1444
YKL084W, 1404
YKL082C, 1484
YKL081W, 1448
YKL080W, 1396
YKL079W, 1551
YKL078W, 1286
YKL077W, 1604
YKL074C, 1554
YKL073W, 1554
YKL072W, 1507
YKL071W, 1511
YKL070W, 1590
YKL069W, 1325
YKL068W-A, 1491
YKL068W, 1406
YKL067W, 1449
YKL065W-A, 1550
YKL065C, 1527
YKL063C, 1538
YKL062W, 1376
YKL061W, 1538
YKL060C, 1481
YKL059C, 1545
YKL058W, 1540
YKL057C, 1385
YKL056C, 1537
YKL055C, 1379
YKL054C, 1528
YKL053C-A, 1304
YKL052C, 1418
YKL051W, 1499
YKL049C, 1417
YKL048C, 1447
YKL047W, 1341
YKL046C, 1335
YKL045W, 1558
YKL044W, 1385
YKL043W, 1654
YKL042W, 1416
YKL041W, 1500
YKL040C, 1374
YKL039W, 1653
YKL038W, 1388
YKL035W, 1464
YKL034W, 1430
YKL033W-A, 1348
YKL029C, 1411
YKL028W, 1494
YKL027W, 1542
YKL026C, 1542
YKL025C, 1511
YKL024C, 1304
YKL023C-A, 1691
YKL023W, 1485
YKL020C, 1280
YKL019W, 1554
YKL018C-A, 1469
YKL018W, 1396
YKL017C, 1446
YKL016C, 1312
YKL015W, 1409
YKL013C, 1445
YKL012W, 1444
YKL011C, 1397
YKL010C, 1468
YKL009W, 1481
YKL008C, 1354
YKL007W, 1449
YKL006C-A, 1468
YKL006W, 1331
YKL005C, 1431
YKL004W, 1534
YKL003C, 1498
YKL002W, 1536
YKL001C, 1476
YKR001C, 1479
YKR002W, 1333
YKR003W, 1301
YKR004C, 1489
YKR006C, 1479
YKR007W, 1369
YKR008W, 1481
YKR010C, 1609
YKR011C, 1496
YKR013W, 1373
YKR014C, 1455
YKR015C, 1487
YKR016W, 1486
YKR017C, 1457
YKR018C, 1439
YKR019C, 1601
YKR020W, 1450
YKR021W, 1490
YKR022C, 1549
YKR023W, 1488
YKR024C, 1480
YKR025W, 1475
YKR026C, 1526
YKR027W, 1450
YKR028W, 1468
YKR029C, 1398
YKR030W, 1482
YKR035W-A, 1328
YKR036C, 1262
YKR037C, 1432
YKR038C, 1419
YKR039W, 1453
YKR041W, 1486
YKR042W, 1296
YKR043C, 1408
YKR044W, 1454
YKR045C, 1420
YKR046C, 1318
YKR048C, 1438
YKR049C, 1600
YKR050W, 1384
YKR051W, 1677
YKR052C, 1402
YKR053C, 1384
YKR055W, 1443
YKR057W, 1454
YKR058W, 1443
YKR059W, 1389
YKR060W, 1371
YKR061W, 1488
YKR062W, 1437
YKR063C, 1558
YKR064W, 1491
YKR065C, 1419
YKR066C, 1380
YKR067W, 1234
YKR068C, 1416
YKR069W, 1396
YKR070W, 1494
YKR071C, 1445
YKR072C, 1259
YKR074W, 1475
YKR075C, 1437
YKR076W, 1345
YKR077W, 1558
YKR078W, 1365
YKR079C, 1483
YKR080W, 1339
YKR081C, 1492
YKR082W, 1575
YKR083C, 1441
YKR084C, 1373
YKR085C, 1407
YKR086W, 1478
YKR087C, 1573
YKR088C, 1350
YKR089C, 1348
YKR090W, 1454
YKR091W, 1544
YKR092C, 1426
YKR093W, 1379
YKR094C, 1444
YKR095W-A, 1510
YKR096W, 1450
YKR097W, 1301
YKR098C, 1462
YKR099W, 1471
YKR100C, 1205
YKR101W, 1436
YKR104W, 1521
YLL063C, 1584
YLL062C, 1518
YLL061W, 1493
YLL060C, 1420
YLL058W, 1440
YLL056C, 1336
YLL055W, 1341
YLL054C, 1395
YLL053C, 1443
YLL051C, 1609
YLL050C, 1300
YLL045C, 1245
YLL043W, 1443
YLL042C, 1610
YLL041C, 1539
YLL039C, 1444
YLL038C, 1490
YLL036C, 1353
YLL035W, 1452
YLL034C, 1440
YLL033W, 1397
YLL031C, 1484
YLL029W, 1345
YLL028W, 1423
YLL027W, 1413
YLL026W, 1519
YLL025W, 1268
YLL024C, 1270
YLL023C, 1337
YLL022C, 1438
YLL018C-A, 1186
YLL018C, 1412
YLL015W, 1315
YLL014W, 1463
YLL013C, 1572
YLL012W, 1366
YLL011W, 1469
YLL010C, 1339
YLL009C, 1545
YLL008W, 1418
YLL007C, 1551
YLL006W, 1422
YLL004W, 1474
YLL003W, 1350
YLL002W, 1404
YLL001W, 1367
YLR001C, 1504
YLR002C, 1585
YLR003C, 1370
YLR004C, 1505
YLR005W, 1369
YLR006C, 1539
YLR007W, 1434
YLR008C, 1304
YLR009W, 1553
YLR010C, 1441
YLR011W, 1369
YLR012C, 1617
YLR015W, 1427
YLR016C, 1684
YLR017W, 1459
YLR018C, 1352
YLR019W, 1350
YLR020C, 1495
YLR021W, 1544
YLR022C, 1391
YLR023C, 1393
YLR025W, 1467
YLR026C, 1547
YLR027C, 1431
YLR028C, 1391
YLR029C, 1523
YLR031W, 1457
YLR032W, 1621
YLR033W, 1313
YLR034C, 1623
YLR035C, 1449
YLR036C, 1374
YLR037C, 1296
YLR038C, 1421
YLR040C, 1432
YLR042C, 1407
YLR043C, 1467
YLR044C, 1480
YLR045C, 1439
YLR046C, 1516
YLR048W, 1371
YLR049C, 1525
YLR050C, 1615
YLR051C, 1390
YLR052W, 1488
YLR053C, 1443
YLR055C, 1469
YLR056W, 1483
YLR057W, 1478
YLR058C, 1478
YLR059C, 1552
YLR060W, 1423
YLR061W, 1452
YLR064W, 1448
YLR065C, 1283
YLR066W, 1581
YLR067C, 1437
YLR068W, 1454
YLR069C, 1571
YLR071C, 1358
YLR072W, 1475
YLR073C, 1413
YLR074C, 1567
YLR075W, 1621
YLR077W, 1552
YLR078C, 1467
YLR079W, 1365
YLR080W, 1402
YLR081W, 1411
YLR082C, 1481
YLR083C, 1525
YLR085C, 1364
YLR088W, 1558
YLR089C, 1427
YLR090W, 1435
YLR091W, 1335
YLR093C, 1550
YLR094C, 1449
YLR095C, 1555
YLR097C, 1515
YLR098C, 1391
YLR099C, 1610
YLR099W-A, 1359
YLR100W, 1368
YLR102C, 1413
YLR103C, 1474
YLR104W, 1498
YLR105C, 1545
YLR107W, 1378
YLR108C, 1389
YLR109W, 1428
YLR110C, 1304
YLR111W, 1382
YLR112W, 1441
YLR113W, 1548
YLR114C, 1455
YLR115W, 1491
YLR116W, 1655
YLR117C, 1371
YLR118C, 1379
YLR119W, 1494
YLR120C, 1424
YLR121C, 1337
YLR125W, 1440
YLR126C, 1459
YLR127C, 1487
YLR128W, 1483
YLR129W, 1565
YLR130C, 1412
YLR131C, 1544
YLR132C, 1415
YLR133W, 1424
YLR134W, 1480
YLR135W, 1565
YLR136C, 1560
YLR137W, 1573
YLR138W, 1512
YLR139C, 1613
YLR141W, 1639
YLR142W, 1328
YLR143W, 1343
YLR144C, 1441
YLR145W, 1501
YLR146C, 1509
YLR146W-A, 1460
YLR147C, 1395
YLR148W, 1538
YLR149C, 1345
YLR150W, 1401
YLR151C, 1500
YLR152C, 1317
YLR153C, 1555
YLR154C, 1419
YLR163C, 1523
YLR164W, 1433
YLR165C, 1496
YLR166C, 1574
YLR167W, 1444
YLR168C, 1585
YLR170C, 1487
YLR172C, 1421
YLR173W, 1434
YLR174W, 1392
YLR175W, 1501
YLR177W, 1358
YLR178C, 1374
YLR179C, 1340
YLR180W, 1369
YLR181C, 1269
YLR182W, 1458
YLR183C, 1465
YLR185W, 1344
YLR186W, 1469
YLR187W, 1428
YLR188W, 1498
YLR189C, 1354
YLR190W, 1444
YLR191W, 1349
YLR192C, 1403
YLR193C, 1504
YLR194C, 1406
YLR195C, 1486
YLR196W, 1410
YLR197W, 1533
YLR199C, 1599
YLR200W, 1446
YLR201C, 1404
YLR203C, 1289
YLR204W, 1448
YLR205C, 1372
YLR207W, 1473
YLR208W, 1389
YLR209C, 1469
YLR210W, 1444
YLR211C, 1419
YLR212C, 1268
YLR213C, 1447
YLR214W, 1563
YLR215C, 1500
YLR216C, 1521
YLR218C, 1508
YLR219W, 1591
YLR220W, 1323
YLR221C, 1270
YLR222C, 1421
YLR224W, 1419
YLR225C, 1425
YLR226W, 1248
YLR228C, 1303
YLR229C, 1371
YLR231C, 1476
YLR233C, 1521
YLR234W, 1400
YLR237W, 1361
YLR238W, 1351
YLR239C, 1462
YLR240W, 1407
YLR241W, 1477
YLR242C, 1460
YLR243W, 1324
YLR244C, 1279
YLR245C, 1424
YLR246W, 1442
YLR248W, 1485
YLR249W, 1414
YLR250W, 1551
YLR251W, 1496
YLR253W, 1506
YLR254C, 1394
YLR255C, 1302
YLR257W, 1328
YLR258W, 1552
YLR259C, 1440
YLR260W, 1480
YLR261C, 1495
YLR262C-A, 1385
YLR264W, 1369
YLR266C, 1416
YLR267W, 1387
YLR268W, 1547
YLR270W, 1388
YLR271W, 1559
YLR272C, 1413
YLR273C, 1464
YLR274W, 1494
YLR275W, 1490
YLR276C, 1407
YLR277C, 1554
YLR283W, 1578
YLR284C, 1554
YLR285W, 1301
YLR285C-A, 1714
YLR286C, 1505
YLR287C, 1377
YLR287C-A, 1319
YLR288C, 1426
YLR289W, 1631
YLR290C, 1367
YLR291C, 1370
YLR292C, 1448
YLR293C, 1222
YLR295C, 1495
YLR296W, 1420
YLR297W, 1434
YLR298C, 1634
YLR299W, 1481
YLR300W, 1414
YLR301W, 1508
YLR303W, 1490
YLR304C, 1408
YLR306W, 1592
YLR307W, 1472
YLR309C, 1472
YLR312C, 1553
YLR312W-A, 1511
YLR313C, 1429
YLR314C, 1470
YLR315W, 1526
YLR316C, 1462
YLR321C, 1445
YLR323C, 1544
YLR324W, 1369
YLR325C, 1530
YLR326W, 1332
YLR327C, 1554
YLR328W, 1453
YLR330W, 1299
YLR332W, 1510
YLR333C, 1377
YLR335W, 1409
YLR336C, 1394
YLR337C, 1181
YLR340W, 1460
YLR342W-A, 1545
YLR344W, 1359
YLR345W, 1440
YLR346C, 1341
YLR347C, 1418
YLR348C, 1302
YLR350W, 1440
YLR351C, 1384
YLR352W, 1385
YLR353W, 1445
YLR354C, 1452
YLR355C, 1454
YLR356W, 1314
YLR357W, 1377
YLR359W, 1508
YLR360W, 1669
YLR361C, 1687
YLR361C-A, 1384
YLR362W, 1389
YLR363C, 1481
YLR363W-A, 1476
YLR364W, 1422
YLR367W, 1342
YLR368W, 1531
YLR369W, 1485
YLR370C, 1443
YLR372W, 1288
YLR373C, 1416
YLR375W, 1369
YLR376C, 1554
YLR378C, 1488
YLR380W, 1548
YLR382C, 1459
YLR385C, 1382
YLR386W, 1357
YLR387C, 1422
YLR388W, 1533
YLR389C, 1201
YLR390W, 1498
YLR390W-A, 1356
YLR392C, 1349
YLR393W, 1590
YLR394W, 1359
YLR395C, 1474
YLR396C, 1637
YLR397C, 1245
YLR398C, 1338
YLR399C, 1411
YLR401C, 1483
YLR404W, 1511
YLR405W, 1403
YLR406C, 1397
YLR406C-A, 1455
YLR407W, 1386
YLR408C, 1557
YLR409C, 1525
YLR410W, 1397
YLR411W, 1192
YLR412W, 1438
YLR412C-A, 1572
YLR413W, 1441
YLR414C, 1543
YLR417W, 1624
YLR418C, 1520
YLR419W, 1415
YLR420W, 1400
YLR421C, 1465
YLR423C, 1446
YLR424W, 1448
YLR426W, 1530
YLR427W, 1442
YLR429W, 1452
YLR431C, 1539
YLR432W, 1417
YLR433C, 1457
YLR435W, 1484
YLR436C, 1305
YLR437C, 1429
YLR438W, 1361
YLR438C-A, 1465
YLR439W, 1499
YLR440C, 1504
YLR441C, 1410
YLR442C, 1456
YLR443W, 1471
YLR446W, 1442
YLR447C, 1437
YLR448W, 1499
YLR449W, 1407
YLR450W, 1430
YLR451W, 1378
YLR452C, 1534
YLR453C, 1439
YLR455W, 1427
YLR456W, 1507
YLR457C, 1483
YLR459W, 1284
YLR460C, 1397
YML131W, 1508
YML130C, 1427
YML129C, 1584
YML128C, 1443
YML127W, 1340
YML125C, 1415
YML124C, 1424
YML123C, 1409
YML122C, 1537
YML121W, 1482
YML120C, 1532
YML119W, 1379
YML118W, 1369
YML116W, 1369
YML115C, 1508
YML114C, 1264
YML113W, 1379
YML112W, 1501
YML110C, 1427
YML109W, 1532
YML108W, 1508
YML107C, 1510
YML106W, 1560
YML105C, 1557
YML104C, 1568
YML102W, 1593
YML101C, 1375
YML100W-A, 1547
YML100W, 1353
YML099C, 1325
YML098W, 1544
YML097C, 1556
YML096W, 1442
YML095C, 1421
YML094W, 1442
YML093W, 1457
YML092C, 1500
YML088W, 1449
YML087C, 1407
YML086C, 1534
YML085C, 1424
YML083C, 1589
YML082W, 1284
YML081C-A, 1522
YML081W, 1416
YML080W, 1313
YML079W, 1284
YML078W, 1572
YML077W, 1613
YML076C, 1298
YML075C, 1468
YML074C, 1389
YML073C, 1485
YML072C, 1357
YML071C, 1426
YML070W, 1390
YML069W, 1553
YML068W, 1489
YML067C, 1376
YML065W, 1469
YML064C, 1229
YML063W, 1438
YML062C, 1465
YML061C, 1561
YML060W, 1450
YML058W-A, 1441
YML058W, 1573
YML057W, 1430
YML056C, 1373
YML055W, 1375
YML054C, 1512
YML053C, 1554
YML052W, 1549
YML051W, 1466
YML050W, 1509
YML048W, 1515
YML046W, 1490
YML043C, 1499
YML042W, 1496
YML041C, 1482
YML038C, 1523
YML036W, 1424
YML035C, 1484
YML034W, 1464
YML032C, 1562
YML031W, 1490
YML030W, 1436
YML029W, 1449
YML028W, 1379
YML027W, 1443
YML026C, 1403
YML025C, 1495
YML024W, 1510
YML023C, 1374
YML022W, 1419
YML021C, 1573
YML020W, 1376
YML019W, 1622
YML018C, 1463
YML015C, 1380
YML014W, 1469
YML013W, 1482
YML012W, 1524
YML011C, 1480
YML009C, 1411
YML008C, 1527
YML007C-A, 1512
YML007W, 1373
YML006C, 1508
YML005W, 1477
YML004C, 1477
YML002W, 1420
YML001W, 1482
YMR001C, 1337
YMR002W, 1396
YMR003W, 1354
YMR004W, 1506
YMR005W, 1310
YMR006C, 1439
YMR007W, 1495
YMR008C, 1339
YMR009W, 1524
YMR010W, 1285
YMR011W, 1422
YMR012W, 1471
YMR013C, 1365
YMR014W, 1406
YMR015C, 1407
YMR016C, 1364
YMR017W, 1416
YMR020W, 1381
YMR021C, 1452
YMR022W, 1482
YMR023C, 1432
YMR024W, 1321
YMR025W, 1416
YMR026C, 1352
YMR027W, 1460
YMR028W, 1433
YMR029C, 1433
YMR030W, 1488
YMR031C, 1414
YMR032W, 1580
YMR030W-A, 1555
YMR033W, 1469
YMR034C, 1559
YMR035W, 1478
YMR036C, 1485
YMR037C, 1488
YMR038C, 1488
YMR039C, 1729
YMR040W, 1391
YMR041C, 1484
YMR042W, 1252
YMR043W, 1372
YMR044W, 1430
YMR047C, 1334
YMR048W, 1432
YMR049C, 1417
YMR052W, 1358
YMR054W, 1474
YMR055C, 1398
YMR056C, 1456
YMR058W, 1324
YMR059W, 1370
YMR060C, 1420
YMR061W, 1393
YMR062C, 1470
YMR063W, 1467
YMR066W, 1514
YMR067C, 1536
YMR068W, 1536
YMR070W, 1528
YMR071C, 1371
YMR072W, 1497
YMR073C, 1377
YMR074C, 1451
YMR075W, 1448
YMR076C, 1372
YMR077C, 1394
YMR078C, 1345
YMR079W, 1560
YMR080C, 1329
YMR081C, 1430
YMR083W, 1560
YMR085W, 1431
YMR086W, 1574
YMR087W, 1407
YMR088C, 1443
YMR089C, 1469
YMR090W, 1268
YMR091C, 1261
YMR092C, 1396
YMR093W, 1411
YMR094W, 1515
YMR096W, 1391
YMR097C, 1503
YMR098C, 1485
YMR099C, 1467
YMR100W, 1482
YMR101C, 1514
YMR102C, 1419
YMR103C, 1381
YMR105C, 1459
YMR105W-A, 1438
YMR106C, 1395
YMR107W, 1472
YMR108W, 1487
YMR109W, 1450
YMR110C, 1420
YMR111C, 1507
YMR112C, 1457
YMR113W, 1382
YMR114C, 1412
YMR115W, 1511
YMR116C, 1367
YMR117C, 1453
YMR118C, 1412
YMR119W, 1381
YMR120C, 1391
YMR121C, 1524
YMR122C, 1503
YMR122W-A, 1179
YMR123W, 1578
YMR124W, 1332
YMR125W, 1620
YMR126C, 1446
YMR127C, 1343
YMR128W, 1608
YMR129W, 1604
YMR130W, 1482
YMR131C, 1500
YMR132C, 1572
YMR134W, 1560
YMR135C, 1376
YMR136W, 1474
YMR137C, 1552
YMR138W, 1465
YMR139W, 1410
YMR140W, 1366
YMR141C, 1517
YMR142C, 1406
YMR143W, 1302
YMR144W, 1425
YMR145C, 1571
YMR146C, 1462
YMR147W, 1537
YMR148W, 1475
YMR152W, 1401
YMR153W, 1429
YMR154C, 1526
YMR155W, 1466
YMR156C, 1478
YMR157C, 1462
YMR158W, 1329
YMR158C-A, 1477
YMR160W, 1525
YMR161W, 1477
YMR163C, 1384
YMR165C, 1359
YMR166C, 1414
YMR167W, 1383
YMR168C, 1532
YMR169C, 1471
YMR170C, 1471
YMR171C, 1506
YMR173W, 1462
YMR174C, 1471
YMR175W, 1509
YMR176W, 1340
YMR177W, 1510
YMR178W, 1340
YMR179W, 1459
YMR180C, 1371
YMR181C, 1411
YMR182C, 1536
YMR182W-A, 1440
YMR183C, 1446
YMR184W, 1443
YMR185W, 1540
YMR186W, 1438
YMR187C, 1481
YMR188C, 1426
YMR189W, 1455
YMR190C, 1517
YMR192W, 1552
YMR193W, 1587
YMR194W, 1282
YMR194C-B, 1360
YMR195W, 1392
YMR196W, 1531
YMR197C, 1423
YMR198W, 1457
YMR199W, 1407
YMR200W, 1588
YMR201C, 1424
YMR202W, 1470
YMR203W, 1253
YMR204C, 1441
YMR205C, 1346
YMR206W, 1357
YMR208W, 1299
YMR209C, 1326
YMR210W, 1552
YMR211W, 1408
YMR212C, 1551
YMR213W, 1336
YMR214W, 1532
YMR215W, 1353
YMR216C, 1350
YMR217W, 1363
YMR218C, 1420
YMR220W, 1344
YMR221C, 1506
YMR222C, 1435
YMR223W, 1481
YMR224C, 1514
YMR225C, 1507
YMR226C, 1425
YMR227C, 1447
YMR228W, 1348
YMR230W, 1566
YMR231W, 1561
YMR233W, 1473
YMR234W, 1491
YMR235C, 1488
YMR236W, 1310
YMR237W, 1411
YMR238W, 1411
YMR239C, 1313
YMR240C, 1456
YMR241W, 1257
YMR242C, 1501
YMR243C, 1439
YMR244C-A, 1365
YMR246W, 1392
YMR250W, 1514
YMR251W-A, 1339
YMR252C, 1525
YMR253C, 1465
YMR255W, 1408
YMR256C, 1464
YMR257C, 1460
YMR258C, 1505
YMR259C, 1451
YMR260C, 1355
YMR261C, 1383
YMR262W, 1445
YMR263W, 1382
YMR264W, 1482
YMR265C, 1636
YMR267W, 1442
YMR268C, 1478
YMR269W, 1484
YMR270C, 1474
YMR271C, 1397
YMR272C, 1403
YMR273C, 1531
YMR274C, 1490
YMR275C, 1373
YMR276W, 1406
YMR277W, 1410
YMR278W, 1366
YMR279C, 1494
YMR280C, 1398
YMR281W, 1602
YMR282C, 1559
YMR284W, 1362
YMR285C, 1426
YMR286W, 1509
YMR287C, 1528
YMR288W, 1436
YMR289W, 1550
YMR290C, 1441
YMR291W, 1262
YMR292W, 1488
YMR293C, 1480
YMR294W, 1366
YMR295C, 1530
YMR296C, 1400
YMR297W, 1362
YMR298W, 1395
YMR299C, 1501
YMR300C, 1282
YMR301C, 1390
YMR302C, 1425
YMR303C, 1409
YMR305C, 1451
YMR307W, 1417
YMR308C, 1425
YMR309C, 1609
YMR310C, 1519
YMR311C, 1305
YMR312W, 1424
YMR313C, 1492
YMR314W, 1510
YMR315W, 1266
YMR316W, 1474
YMR318C, 1450
YMR319C, 1355
YMR320W, 1472
YNL331C, 1466
YNL330C, 1461
YNL329C, 1320
YNL328C, 1303
YNL327W, 1514
YNL326C, 1475
YNL325C, 1411
YNL323W, 1387
YNL322C, 1541
YNL321W, 1308
YNL320W, 1518
YNL317W, 1527
YNL316C, 1457
YNL315C, 1596
YNL314W, 1425
YNL313C, 1460
YNL312W, 1545
YNL311C, 1542
YNL310C, 1494
YNL309W, 1470
YNL308C, 1422
YNL307C, 1383
YNL306W, 1509
YNL305C, 1410
YNL304W, 1560
YNL302C, 1254
YNL301C, 1460
YNL300W, 1334
YNL299W, 1474
YNL298W, 1271
YNL295W, 1544
YNL294C, 1590
YNL293W, 1573
YNL292W, 1385
YNL291C, 1547
YNL290W, 1462
YNL289W, 1486
YNL288W, 1434
YNL287W, 1534
YNL286W, 1436
YNL283C, 1532
YNL282W, 1372
YNL281W, 1588
YNL280C, 1397
YNL278W, 1444
YNL277W-A, 1449
YNL277W, 1452
YNL275W, 1389
YNL274C, 1392
YNL272C, 1401
YNL270C, 1474
YNL268W, 1418
YNL267W, 1416
YNL265C, 1414
YNL264C, 1526
YNL263C, 1446
YNL261W, 1443
YNL259C, 1558
YNL258C, 1443
YNL256W, 1363
YNL255C, 1396
YNL254C, 1291
YNL253W, 1312
YNL252C, 1481
YNL251C, 1565
YNL249C, 1297
YNL248C, 1443
YNL247W, 1603
YNL246W, 1542
YNL245C, 1313
YNL244C, 1459
YNL243W, 1442
YNL241C, 1444
YNL240C, 1358
YNL239W, 1373
YNL238W, 1580
YNL237W, 1344
YNL236W, 1500
YNL234W, 1435
YNL233W, 1322
YNL232W, 1449
YNL231C, 1578
YNL230C, 1431
YNL229C, 1401
YNL227C, 1498
YNL225C, 1556
YNL224C, 1480
YNL223W, 1713
YNL222W, 1509
YNL221C, 1201
YNL220W, 1368
YNL219C, 1371
YNL218W, 1471
YNL217W, 1540
YNL216W, 1375
YNL215W, 1375
YNL214W, 1458
YNL213C, 1502
YNL212W, 1476
YNL211C, 1633
YNL209W, 1258
YNL208W, 1399
YNL207W, 1573
YNL206C, 1500
YNL202W, 1390
YNL201C, 1267
YNL200C, 1371
YNL199C, 1547
YNL197C, 1441
YNL193W, 1468
YNL192W, 1529
YNL191W, 1549
YNL190W, 1376
YNL189W, 1321
YNL188W, 1378
YNL187W, 1532
YNL186W, 1425
YNL185C, 1367
YNL183C, 1484
YNL182C, 1477
YNL181W, 1334
YNL180C, 1413
YNL178W, 1465
YNL177C, 1482
YNL176C, 1360
YNL175C, 1418
YNL173C, 1492
YNL169C, 1353
YNL168C, 1523
YNL167C, 1472
YNL166C, 1510
YNL165W, 1495
YNL164C, 1303
YNL163C, 1574
YNL162W-A, 1435
YNL162W, 1515
YNL161W, 1455
YNL160W, 1427
YNL159C, 1545
YNL157W, 1358
YNL156C, 1421
YNL155W, 1346
YNL154C, 1341
YNL153C, 1478
YNL152W, 1429
YNL151C, 1293
YNL149C, 1446
YNL148C, 1452
YNL147W, 1532
YNL146C-A, 1445
YNL146W, 1459
YNL145W, 1327
YNL144C, 1439
YNL142W, 1354
YNL141W, 1470
YNL140C, 1426
YNL138W-A, 1551
YNL138W, 1499
YNL137C, 1449
YNL136W, 1520
YNL135C, 1397
YNL134C, 1344
YNL133C, 1306
YNL132W, 1408
YNL131W, 1470
YNL130C, 1362
YNL130C-A, 1392
YNL129W, 1381
YNL127W, 1310
YNL126W, 1441
YNL125C, 1438
YNL124W, 1434
YNL123W, 1469
YNL122C, 1589
YNL121C, 1475
YNL119W, 1430
YNL118C, 1459
YNL116W, 1354
YNL115C, 1324
YNL113W, 1472
YNL112W, 1511
YNL111C, 1493
YNL110C, 1376
YNL108C, 1509
YNL107W, 1424
YNL106C, 1524
YNL104C, 1382
YNL103W, 1454
YNL101W, 1365
YNL100W, 1512
YNL099C, 1436
YNL098C, 1543
YNL097C, 1312
YNL096C, 1386
YNL095C, 1447
YNL094W, 1383
YNL093W, 1376
YNL092W, 1605
YNL091W, 1507
YNL090W, 1495
YNL087W, 1402
YNL086W, 1203
YNL085W, 1464
YNL084C, 1569
YNL083W, 1501
YNL082W, 1506
YNL081C, 1407
YNL080C, 1372
YNL079C, 1525
YNL078W, 1438
YNL077W, 1478
YNL076W, 1457
YNL075W, 1679
YNL074C, 1425
YNL073W, 1509
YNL072W, 1351
YNL071W, 1453
YNL070W, 1435
YNL069C, 1365
YNL068C, 1468
YNL067W, 1589
YNL066W, 1286
YNL065W, 1481
YNL064C, 1565
YNL063W, 1480
YNL062C, 1446
YNL061W, 1491
YNL059C, 1356
YNL058C, 1428
YNL056W, 1485
YNL055C, 1430
YNL053W, 1564
YNL052W, 1402
YNL051W, 1384
YNL050C, 1518
YNL049C, 1589
YNL048W, 1498
YNL047C, 1449
YNL046W, 1450
YNL045W, 1538
YNL044W, 1310
YNL042W, 1468
YNL041C, 1530
YNL040W, 1336
YNL039W, 1358
YNL038W, 1511
YNL037C, 1495
YNL036W, 1339
YNL035C, 1366
YNL033W, 1521
YNL032W, 1404
YNL031C, 1456
YNL030W, 1226
YNL029C, 1526
YNL027W, 1387
YNL026W, 1318
YNL025C, 1466
YNL024C-A, 1477
YNL024C, 1351
YNL023C, 1452
YNL022C, 1594
YNL021W, 1457
YNL020C, 1443
YNL016W, 1552
YNL015W, 1501
YNL011C, 1216
YNL010W, 1464
YNL009W, 1429
YNL008C, 1477
YNL007C, 1531
YNL006W, 1333
YNL005C, 1455
YNL004W, 1445
YNL003C, 1408
YNL002C, 1362
YNL001W, 1474
YNR001C, 1304
YNR002C, 1390
YNR003C, 1371
YNR004W, 1553
YNR006W, 1315
YNR007C, 1544
YNR008W, 1514
YNR009W, 1452
YNR010W, 1479
YNR011C, 1375
YNR012W, 1490
YNR013C, 1504
YNR014W, 1330
YNR015W, 1344
YNR017W, 1461
YNR018W, 1469
YNR021W, 1275
YNR022C, 1384
YNR023W, 1385
YNR024W, 1270
YNR026C, 1395
YNR027W, 1425
YNR028W, 1560
YNR029C, 1501
YNR030W, 1511
YNR032W, 1592
YNR032C-A, 1423
YNR033W, 1458
YNR034W, 1420
YNR034W-A, 1396
YNR035C, 1498
YNR036C, 1554
YNR037C, 1408
YNR038W, 1477
YNR039C, 1470
YNR040W, 1462
YNR041C, 1613
YNR043W, 1319
YNR044W, 1509
YNR045W, 1463
YNR046W, 1524
YNR047W, 1520
YNR048W, 1580
YNR049C, 1399
YNR050C, 1267
YNR051C, 1362
YNR052C, 1481
YNR053C, 1456
YNR054C, 1479
YNR055C, 1570
YNR056C, 1431
YNR057C, 1514
YNR059W, 1604
YNR061C, 1420
YNR064C, 1508
YNR067C, 1546
YNR068C, 1654
YNR071C, 1365
YNR073C, 1350
YNR074C, 1410
YNR076W, 1268
YOL164W, 1415
YOL163W, 1411
YOL162W, 1370
YOL160W, 1447
YOL159C-A, 1465
YOL159C, 1465
YOL158C, 1510
YOL157C, 1381
YOL155C, 1518
YOL154W, 1423
YOL152W, 1497
YOL151W, 1294
YOL147C, 1443
YOL146W, 1453
YOL144W, 1514
YOL143C, 1322
YOL142W, 1427
YOL141W, 1470
YOL140W, 1485
YOL139C, 1491
YOL138C, 1350
YOL137W, 1324
YOL136C, 1273
YOL135C, 1315
YOL133W, 1489
YOL130W, 1241
YOL129W, 1498
YOL128C, 1401
YOL127W, 1225
YOL126C, 1404
YOL125W, 1365
YOL124C, 1594
YOL123W, 1480
YOL122C, 1260
YOL121C, 1280
YOL120C, 1460
YOL119C, 1392
YOL118C, 1538
YOL116W, 1308
YOL115W, 1204
YOL114C, 1449
YOL113W, 1441
YOL112W, 1367
YOL111C, 1311
YOL110W, 1514
YOL109W, 1400
