Gene name, Transcript overall charge
YLR074C, 4
YLR075W, 4
YLR077W, 2
YLR078C, 2
YLR079W, 2
YLR080W, 2
YLR081W, -2
YLR082C, 1
YLR083C, 2
YLR085C, -2
YLR088W, 3
YLR089C, 2
YLR090W, 0
YLR091W, 0
YLR093C, 1
YLR094C, 0
YLR095C, 5
YLR097C, -1
YLR098C, -1
YLR099C, 2
YLR099W-A, -3
YLR100W, 2
YLR102C, 0
YLR103C, -1
YLR104W, 1
YLR105C, 4
YLR107W, 0
YLR108C, 0
YLR109W, 1
YLR110C, 0
YLR111W, 1
YLR112W, 3
YLR113W, -1
YLR114C, -3
YLR115W, -1
YLR116W, 3
YLR117C, -3
YLR118C, 2
YLR119W, 5
YLR120C, 3
YLR121C, 1
YLR125W, -1
YLR126C, 2
YLR127C, 0
YLR128W, 3
YLR129W, 1
YLR130C, -2
YLR131C, -2
YLR132C, -2
YLR133W, 1
YLR134W, 0
YLR135W, 2
YLR136C, 0
YLR137W, -2
YLR138W, -1
YLR139C, 4
YLR141W, 1
YLR142W, 1
YLR143W, 2
YLR144C, 1
YLR145W, -2
YLR146C, 2
YLR146W-A, 0
YLR147C, 1
YLR148W, 0
YLR149C, -1
YLR150W, -2
YLR151C, 2
YLR152C, 0
YLR153C, 1
YLR154C, -1
YLR163C, 3
YLR164W, 2
YLR165C, 2
YLR166C, -1
YLR167W, 2
YLR168C, 0
YLR170C, 1
YLR172C, 0
YLR173W, 1
YLR174W, 2
YLR175W, -1
YLR177W, -1
YLR178C, -1
YLR179C, 2
YLR180W, -1
YLR181C, 1
YLR182W, -1
YLR183C, 1
YLR185W, 3
YLR186W, -1
YLR187W, 3
YLR188W, 3
YLR189C, -1
YLR190W, 0
YLR191W, 2
YLR192C, -3
YLR193C, 3
YLR194C, 1
YLR195C, -1
YLR196W, 1
YLR197W, -3
YLR199C, -1
YLR200W, 0
YLR201C, 2
YLR203C, 0
YLR204W, 2
YLR205C, -2
YLR207W, 0
YLR208W, 0
YLR209C, 0
YLR210W, -1
YLR211C, -1
YLR212C, -1
YLR213C, 1
YLR214W, 2
YLR215C, -2
YLR216C, 1
YLR218C, 1
YLR219W, 3
YLR220W, 1
YLR221C, -1
YLR222C, 1
YLR224W, -2
YLR225C, 3
YLR226W, 0
YLR228C, -3
YLR229C, 0
YLR231C, -3
YLR233C, -5
YLR234W, 1
YLR237W, 2
YLR238W, -1
YLR239C, 2
YLR240W, 0
YLR241W, 1
YLR242C, 0
YLR243W, 1
YLR244C, 0
YLR245C, 0
YLR246W, 3
YLR248W, 4
YLR249W, 0
YLR250W, 2
YLR251W, 1
YLR253W, 2
YLR254C, -2
YLR255C, 1
YLR257W, 0
YLR258W, 1
YLR259C, 3
YLR260W, 5
YLR261C, 1
YLR262C-A, 3
YLR264W, 1
YLR266C, 1
YLR267W, -1
YLR268W, 0
YLR270W, -1
YLR271W, 0
YLR272C, -1
YLR273C, 4
YLR274W, -1
YLR275W, 2
YLR276C, 0
YLR277C, 1
YLR283W, 3
YLR284C, 0
YLR285W, -3
YLR285C-A, 2
YLR286C, 0
YLR287C, -1
YLR287C-A, 3
YLR288C, 1
YLR289W, 5
YLR290C, 1
YLR291C, 1
YLR292C, 0
YLR293C, -1
YLR295C, 2
YLR296W, 3
YLR297W, -4
YLR298C, 1
YLR299W, 3
YLR300W, 1
YLR301W, 2
YLR303W, 1
YLR304C, 3
YLR306W, 5
YLR307W, 1
YLR309C, 2
YLR312C, -3
YLR312W-A, 0
YLR313C, -2
YLR314C, 0
YLR315W, 0
YLR316C, 3
YLR321C, 1
YLR323C, 4
YLR324W, 0
YLR325C, 0
YLR326W, 1
YLR327C, 2
YLR328W, 0
YLR330W, -1
YLR332W, 2
YLR333C, 2
YLR335W, 1
YLR336C, 1
YLR337C, 0
YLR340W, 1
YLR342W-A, 1
YLR344W, -1
YLR345W, -4
YLR346C, 0
YLR347C, -2
YLR348C, 1
YLR350W, 0
YLR351C, 2
YLR352W, 1
YLR353W, -4
YLR354C, 2
YLR355C, 2
YLR356W, 1
YLR357W, -2
YLR359W, -2
YLR360W, 5
YLR361C, 3
YLR361C-A, 0
YLR362W, -3
YLR363C, -1
YLR363W-A, 4
YLR364W, -1
YLR367W, 0
YLR368W, 3
YLR369W, 3
YLR370C, 0
YLR372W, 0
YLR373C, 0
YLR375W, 1
YLR376C, 1
YLR378C, 1
YLR380W, -2
YLR382C, 2
YLR385C, -1
YLR386W, 0
YLR387C, 0
YLR388W, 1
YLR389C, 0
YLR390W, 0
YLR390W-A, 1
YLR392C, 1
YLR393W, 3
YLR394W, 0
YLR395C, 1
YLR396C, 3
YLR397C, 2
YLR398C, -1
YLR399C, -2
YLR401C, 0
YLR404W, 2
YLR405W, 1
YLR406C, 0
YLR406C-A, 1
YLR407W, 3
YLR408C, 0
YLR409C, 2
YLR410W, 0
YLR411W, 0
YLR412W, 2
YLR412C-A, 3
YLR413W, 1
YLR414C, 1
YLR417W, -1
YLR418C, 1
YLR419W, 4
YLR420W, -2
YLR421C, 2
YLR423C, -1
YLR424W, -2
YLR426W, 0
YLR427W, 0
YLR429W, 3
YLR431C, -1
YLR432W, 1
YLR433C, 2
YLR435W, -2
YLR436C, 0
YLR437C, -2
YLR438W, 0
YLR438C-A, -1
YLR439W, 3
YLR440C, -2
YLR441C, 4
YLR442C, 0
YLR443W, 1
YLR446W, -1
YLR447C, -2
YLR448W, 1
YLR449W, -1
YLR450W, 2
YLR451W, -1
YLR452C, 1
YLR453C, -2
YLR455W, 0
YLR456W, 0
YLR457C, 1
YLR459W, 0
YLR460C, 0
YML131W, 2
YML130C, 2
YML129C, 2
YML128C, 2
YML127W, 0
YML125C, -2
YML124C, 0
YML123C, 1
YML122C, 0
YML121W, 3
YML120C, 3
YML119W, 2
YML118W, -1
YML116W, -1
YML115C, 1
YML114C, 0
YML113W, 3
YML112W, -1
YML110C, 2
YML109W, -2
YML108W, 2
YML107C, 0
YML106W, -1
YML105C, -3
YML104C, 2
YML102W, 1
YML101C, -1
YML100W-A, 2
YML100W, 0
YML099C, 3
YML098W, 4
YML097C, -1
YML096W, 1
YML095C, -2
YML094W, 1
YML093W, 6
YML092C, 0
YML088W, -1
YML087C, -1
YML086C, 2
YML085C, 0
YML083C, 0
YML082W, -1
YML081C-A, 3
YML081W, -1
YML080W, -1
YML079W, -1
YML078W, 3
YML077W, 0
YML076C, -1
YML075C, 2
YML074C, -1
YML073C, 2
YML072C, 2
YML071C, -2
YML070W, -1
YML069W, -1
YML068W, -3
YML067C, 0
YML065W, 1
YML064C, 0
YML063W, 4
YML062C, 0
YML061C, 3
YML060W, 2
YML058W-A, 0
YML058W, -1
YML057W, -1
YML056C, 1
YML055W, 1
YML054C, 3
YML053C, 0
YML052W, 2
YML051W, 1
YML050W, 2
YML048W, -1
YML046W, -4
YML043C, 0
YML042W, 3
YML041C, 0
YML038C, 1
YML036W, -1
YML035C, -1
YML034W, -4
YML032C, -2
YML031W, 0
YML030W, 0
YML029W, 0
YML028W, 1
YML027W, 0
YML026C, -1
YML025C, 3
YML024W, 5
YML023C, -1
YML022W, 0
YML021C, 2
YML020W, 2
YML019W, 1
YML018C, 1
YML015C, -2
YML014W, -2
YML013W, -2
YML012W, 0
YML011C, 1
YML009C, 3
YML008C, 1
YML007C-A, 2
YML007W, 1
YML006C, 1
YML005W, -3
YML004C, 0
YML002W, -2
YML001W, 4
YMR001C, 0
YMR002W, 3
YMR003W, 1
YMR004W, -3
YMR005W, 1
YMR006C, 1
YMR007W, 5
YMR008C, 1
YMR009W, 2
YMR010W, -1
YMR011W, -1
YMR012W, 0
YMR013C, 1
YMR014W, 0
YMR015C, 0
YMR016C, -1
YMR017W, 3
YMR020W, 3
YMR021C, 1
YMR022W, 4
YMR023C, 1
YMR024W, 2
YMR025W, 0
YMR026C, 0
YMR027W, 0
YMR028W, -2
YMR029C, 3
YMR030W, 0
YMR031C, -2
YMR032W, -2
YMR030W-A, 1
YMR033W, 0
YMR034C, 3
YMR035W, 3
YMR036C, -2
YMR037C, -3
YMR038C, -2
YMR039C, 4
YMR040W, 0
YMR041C, -1
YMR042W, -1
YMR043W, -3
YMR044W, -2
YMR047C, 1
YMR048W, -3
YMR049C, 1
YMR052W, -2
YMR054W, -1
YMR055C, -2
YMR056C, 0
YMR058W, 0
YMR059W, 0
YMR060C, 3
YMR061W, -1
YMR062C, 2
YMR063W, 1
YMR066W, 2
YMR067C, 1
YMR068W, 1
YMR070W, 1
YMR071C, 0
YMR072W, 1
YMR073C, -1
YMR074C, -2
YMR075W, 1
YMR076C, 3
YMR077C, 3
YMR078C, -1
YMR079W, -2
YMR080C, 0
YMR081C, -1
YMR083W, 3
YMR085W, -2
YMR086W, 2
YMR087W, 2
YMR088C, -2
YMR089C, 1
YMR090W, 1
YMR091C, -3
YMR092C, 0
YMR093W, 2
YMR094W, 0
YMR096W, 0
YMR097C, 4
YMR098C, 2
YMR099C, -1
YMR100W, 2
YMR101C, 1
YMR102C, -1
YMR103C, 2
YMR105C, 0
YMR105W-A, 1
YMR106C, -2
YMR107W, -1
YMR108W, 2
YMR109W, 5
YMR110C, 0
YMR111C, -1
YMR112C, 1
YMR113W, 0
YMR114C, 0
YMR115W, 2
YMR116C, 0
YMR117C, -1
YMR118C, 2
YMR119W, -1
YMR120C, 1
YMR121C, -2
YMR122C, 2
YMR122W-A, 0
YMR123W, 0
YMR124W, 0
YMR125W, 2
YMR126C, 2
YMR127C, 1
YMR128W, 3
YMR129W, 0
YMR130W, 2
YMR131C, -1
YMR132C, -1
YMR134W, 0
YMR135C, -1
YMR136W, 0
YMR137C, 4
YMR138W, 3
YMR139W, 0
YMR140W, -1
YMR141C, 2
YMR142C, 2
YMR143W, 0
YMR144W, 0
YMR145C, 2
YMR146C, 3
YMR147W, 5
YMR148W, 0
YMR152W, -1
YMR153W, -1
YMR154C, -1
YMR155W, 4
YMR156C, 2
YMR157C, 3
YMR158W, 1
YMR158C-A, 2
YMR160W, 0
YMR161W, -2
YMR163C, 1
YMR165C, 1
YMR166C, 0
YMR167W, 1
YMR168C, 3
YMR169C, -2
YMR170C, -2
YMR171C, 0
YMR173W, 1
YMR174C, -1
YMR175W, 1
YMR176W, 1
YMR177W, 3
YMR178W, 1
YMR179W, 0
YMR180C, -2
YMR181C, 0
YMR182C, 4
YMR182W-A, 3
YMR183C, -1
YMR184W, 2
YMR185W, -1
YMR186W, -3
YMR187C, 1
YMR188C, 1
YMR189W, 2
YMR190C, 4
YMR192W, -2
YMR193W, 2
YMR194W, 1
YMR194C-B, 0
YMR195W, -2
YMR196W, 1
YMR197C, -2
YMR198W, 2
YMR199W, 1
YMR200W, 4
YMR201C, 0
YMR202W, 1
YMR203W, -1
YMR204C, 2
YMR205C, 0
YMR206W, 1
YMR208W, 0
YMR209C, 0
YMR210W, 1
YMR211W, 0
YMR212C, 1
YMR213W, 1
YMR214W, 2
YMR215W, 1
YMR216C, 0
YMR217W, -1
YMR218C, -1
YMR220W, 0
YMR221C, 2
YMR222C, 2
YMR223W, 1
YMR224C, -2
YMR225C, 2
YMR226C, 2
YMR227C, 4
YMR228W, 0
YMR230W, 2
YMR231W, 1
YMR233W, 0
YMR234W, 2
YMR235C, 1
YMR236W, 2
YMR237W, 0
YMR238W, 1
YMR239C, 4
YMR240C, 5
YMR241W, 0
YMR242C, 1
YMR243C, 1
YMR244C-A, 1
YMR246W, -2
YMR250W, 5
YMR251W-A, 1
YMR252C, 2
YMR253C, 3
YMR255W, -2
YMR256C, 2
YMR257C, 2
YMR258C, -2
YMR259C, -2
YMR260C, 5
YMR261C, 0
YMR262W, 2
YMR263W, 0
YMR264W, -1
YMR265C, -1
YMR267W, 1
YMR268C, 1
YMR269W, -1
YMR270C, -5
YMR271C, -2
YMR272C, 0
YMR273C, 0
YMR274C, 0
YMR275C, -1
YMR276W, 2
YMR277W, 1
YMR278W, -1
YMR279C, 3
YMR280C, 0
YMR281W, 4
YMR282C, 3
YMR284W, 1
YMR285C, 0
YMR286W, 2
YMR287C, 4
YMR288W, 1
YMR289W, -1
YMR290C, 2
YMR291W, 0
YMR292W, 0
YMR293C, 2
YMR294W, -2
YMR295C, 4
YMR296C, 1
YMR297W, 1
YMR298W, 1
YMR299C, -1
YMR300C, 0
YMR301C, 1
YMR302C, 1
YMR303C, 0
YMR305C, 1
YMR307W, 2
YMR308C, -1
YMR309C, 0
YMR310C, 3
YMR311C, 1
YMR312W, 0
YMR313C, 0
YMR314W, -1
YMR315W, 0
YMR316W, 3
YMR318C, -1
YMR319C, 0
YMR320W, 3
YNL331C, -1
YNL330C, -2
YNL329C, 1
YNL328C, 0
YNL327W, 3
YNL326C, 0
YNL325C, -1
YNL323W, -2
YNL322C, 3
YNL321W, 2
YNL320W, 2
YNL317W, 0
YNL316C, 2
YNL315C, 4
YNL314W, -4
YNL313C, 1
YNL312W, -1
YNL311C, 4
YNL310C, 2
YNL309W, -1
YNL308C, 5
YNL307C, -2
YNL306W, 2
YNL305C, -2
YNL304W, 3
YNL302C, 0
YNL301C, 3
YNL300W, 1
YNL299W, 3
YNL298W, 1
YNL295W, 2
YNL294C, 0
YNL293W, 0
YNL292W, 0
YNL291C, 0
YNL290W, 1
YNL289W, 1
YNL288W, 1
YNL287W, 2
YNL286W, -2
YNL283C, 2
YNL282W, 2
YNL281W, 1
YNL280C, 0
YNL278W, 1
YNL277W-A, 1
YNL277W, 3
YNL275W, 0
YNL274C, 3
YNL272C, -1
YNL270C, -1
YNL268W, 1
YNL267W, 4
YNL265C, 1
YNL264C, 3
YNL263C, 0
YNL261W, 0
YNL259C, 1
YNL258C, -1
YNL256W, 1
YNL255C, 2
YNL254C, 1
YNL253W, -1
YNL252C, 3
YNL251C, -3
YNL249C, 0
YNL248C, 0
YNL247W, 3
YNL246W, -3
YNL245C, 0
YNL244C, -1
YNL243W, 0
YNL241C, 0
YNL240C, -2
YNL239W, 0
YNL238W, 3
YNL237W, 1
YNL236W, 0
YNL234W, 1
YNL233W, -1
YNL232W, -1
YNL231C, 4
YNL230C, 0
YNL229C, 0
YNL227C, 0
YNL225C, -2
YNL224C, 4
YNL223W, 1
YNL222W, 3
YNL221C, 1
YNL220W, 0
YNL219C, 1
YNL218W, 1
YNL217W, 3
YNL216W, -3
YNL215W, -5
YNL214W, 1
YNL213C, 2
YNL212W, 1
YNL211C, -1
YNL209W, -1
YNL208W, -1
YNL207W, 2
YNL206C, -2
YNL202W, 0
YNL201C, 0
YNL200C, 2
YNL199C, 2
YNL197C, -1
YNL193W, 3
YNL192W, 0
YNL191W, 3
YNL190W, 1
YNL189W, -1
YNL188W, 1
YNL187W, 0
YNL186W, 0
YNL185C, 2
YNL183C, 1
YNL182C, -2
YNL181W, 0
YNL180C, 1
YNL178W, 4
YNL177C, 2
YNL176C, 1
YNL175C, -3
YNL173C, 1
YNL169C, 1
YNL168C, 3
YNL167C, 0
YNL166C, 2
YNL165W, 2
YNL164C, 0
YNL163C, 1
YNL162W-A, -1
YNL162W, 3
YNL161W, 1
YNL160W, 1
YNL159C, 4
YNL157W, -1
YNL156C, 1
YNL155W, -1
YNL154C, 0
YNL153C, 0
YNL152W, -2
YNL151C, 2
YNL149C, -3
YNL148C, -1
YNL147W, 3
YNL146C-A, 1
YNL146W, 4
YNL145W, 0
YNL144C, -2
YNL142W, 0
YNL141W, -2
YNL140C, 0
YNL138W-A, 2
YNL138W, 0
YNL137C, 3
YNL136W, -1
YNL135C, -1
YNL134C, 0
YNL133C, -1
YNL132W, 2
YNL131W, -3
YNL130C, 0
YNL130C-A, 0
YNL129W, 2
YNL127W, 3
YNL126W, -2
YNL125C, 0
YNL124W, -2
YNL123W, 3
YNL122C, 5
YNL121C, 3
YNL119W, 1
YNL118C, 1
YNL116W, 0
YNL115C, -1
YNL113W, -1
YNL112W, 0
YNL111C, 0
YNL110C, 3
YNL108C, 1
YNL107W, 3
YNL106C, 3
YNL104C, -1
YNL103W, -1
YNL101W, -1
YNL100W, -4
YNL099C, -2
YNL098C, 1
YNL097C, 0
YNL096C, 1
YNL095C, 1
YNL094W, -2
YNL093W, 1
YNL092W, -4
YNL091W, 5
YNL090W, 3
YNL087W, 1
YNL086W, -2
YNL085W, 0
YNL084C, 1
YNL083W, 0
YNL082W, -1
YNL081C, 3
YNL080C, 0
YNL079C, 1
YNL078W, -2
YNL077W, -1
YNL076W, -1
YNL075W, 3
YNL074C, 1
YNL073W, 3
YNL072W, -2
YNL071W, 2
YNL070W, -1
YNL069C, 0
YNL068C, -2
YNL067W, -1
YNL066W, 1
YNL065W, -1
YNL064C, 0
YNL063W, 3
YNL062C, -1
YNL061W, 5
YNL059C, 0
YNL058C, 2
YNL056W, 1
YNL055C, 0
YNL053W, 1
YNL052W, 2
YNL051W, -2
YNL050C, 1
YNL049C, 5
YNL048W, -1
YNL047C, 2
YNL046W, 2
YNL045W, 2
YNL044W, 0
YNL042W, 1
YNL041C, -2
YNL040W, 1
YNL039W, 2
YNL038W, 0
YNL037C, 3
YNL036W, -1
YNL035C, -1
YNL033W, 1
YNL032W, -1
YNL031C, 4
YNL030W, 3
YNL029C, 2
YNL027W, 0
YNL026W, -2
YNL025C, 1
YNL024C-A, 1
YNL024C, -2
YNL023C, -2
YNL022C, 0
YNL021W, 0
YNL020C, 0
YNL016W, -2
YNL015W, 3
YNL011C, 0
YNL010W, -1
YNL009W, 3
YNL008C, 2
YNL007C, 0
YNL006W, -1
YNL005C, -1
YNL004W, -2
YNL003C, 0
YNL002C, 0
YNL001W, 2
YNR001C, 1
YNR002C, -1
YNR003C, -1
YNR004W, -2
YNR006W, -2
YNR007C, 1
YNR008W, 2
YNR009W, 2
YNR010W, 0
YNR011C, 1
YNR012W, 3
YNR013C, 2
YNR014W, 0
YNR015W, 1
YNR017W, 0
YNR018W, -2
YNR021W, 0
YNR022C, 1
YNR023W, 3
YNR024W, 1
YNR026C, 1
YNR027W, 3
YNR028W, 1
YNR029C, 1
YNR030W, 0
YNR032W, -3
YNR032C-A, -1
YNR033W, -1
YNR034W, 1
YNR034W-A, 0
YNR035C, 1
YNR036C, 1
YNR037C, 2
YNR038W, 0
YNR039C, -2
YNR040W, 2
YNR041C, 2
YNR043W, 0
YNR044W, 1
YNR045W, 5
YNR046W, 2
YNR047W, 1
YNR048W, 3
YNR049C, 0
YNR050C, 1
YNR051C, -1
YNR052C, 1
YNR053C, 4
YNR054C, -3
YNR055C, 0
YNR056C, 1
YNR057C, 0
YNR059W, 5
YNR061C, 1
YNR064C, 3
YNR067C, 0
YNR068C, 3
YNR071C, 0
YNR073C, -1
YNR074C, 1
YNR076W, 1
YOL164W, 3
YOL163W, 0
YOL162W, 0
YOL160W, -1
YOL159C-A, -2
YOL159C, 0
YOL158C, -1
YOL157C, -1
YOL155C, 2
YOL154W, 2
YOL152W, -2
YOL151W, 0
YOL147C, 0
YOL146W, -3
YOL144W, 1
YOL143C, 1
YOL142W, -1
YOL141W, 2
YOL140W, 2
YOL139C, -1
YOL138C, 0
YOL137W, -1
YOL136C, -2
YOL135C, -2
YOL133W, -3
YOL130W, -1
YOL129W, -1
YOL128C, 1
YOL127W, 2
YOL126C, 0
YOL125W, 0
YOL124C, 2
YOL123W, -5
YOL122C, 1
YOL121C, 0
YOL120C, 3
YOL119C, 1
YOL118C, 5
YOL116W, 1
YOL115W, 1
YOL114C, 2
YOL113W, 2
YOL112W, -1
YOL111C, -1
YOL110W, -2
YOL109W, -1
YOL108C, -1
YOL107W, 0
YOL105C, 1
YOL104C, 1
YOL103W, 2
YOL102C, 2
YOL101C, -1
YOL098C, 2
YOL097W-A, -1
YOL097C, -2
YOL096C, 3
YOL095C, 1
YOL094C, 1
YOL093W, -4
YOL092W, 0
YOL090W, 1
YOL089C, -2
YOL088C, 2
YOL087C, 0
YOL086W-A, -2
YOL086C, 0
YOL083W, -1
YOL082W, 1
YOL080C, 0
YOL078W, -1
YOL077W-A, 2
YOL077C, 2
YOL076W, -2
YOL073C, -1
YOL072W, -3
YOL071W, 2
YOL070C, -3
YOL069W, 0
YOL068C, 1
YOL067C, -1
YOL066C, -5
YOL065C, 2
YOL064C, -1
YOL063C, -3
YOL062C, 1
YOL061W, 0
YOL060C, 3
YOL059W, 3
YOL058W, 2
YOL057W, 0
YOL056W, 0
YOL055C, 0
YOL054W, 1
YOL053W, 3
YOL052C-A, 1
YOL052C, 1
YOL049W, 1
YOL048C, 1
YOL044W, -1
YOL043C, 4
YOL042W, 2
YOL041C, -1
YOL040C, 3
YOL039W, 1
YOL038C-A, 3
YOL038W, 0
YOL036W, 0
YOL034W, 0
YOL033W, 2
YOL032W, 0
YOL031C, 1
YOL030W, 1
YOL029C, 2
YOL028C, 3
YOL027C, 1
YOL026C, -2
YOL025W, 1
YOL024W, 2
YOL023W, 4
YOL022C, -2
YOL021C, 3
YOL020W, 0
YOL019W, 2
YOL018C, 1
YOL017W, -4
YOL016C, -2
YOL015W, 0
YOL014W, 3
YOL013C, 2
YOL012C, 4
YOL011W, 2
YOL010W, 1
YOL009C, -2
YOL008W, 1
YOL007C, 1
YOL006C, 1
YOL005C, -1
YOL003C, 2
YOL002C, 1
YOL001W, -2
YOR001W, -2
YOR002W, 3
YOR003W, 1
YOR004W, 6
YOR005C, -2
YOR006C, 3
YOR007C, -1
YOR008C, 2
YOR010C, 1
YOR014W, 4
YOR015W, 2
YOR016C, 1
YOR017W, 2
YOR018W, 1
YOR020C, 2
YOR020W-A, 2
YOR021C, -1
YOR022C, 3
YOR023C, 1
YOR025W, 0
YOR026W, 0
YOR027W, -1
YOR028C, 1
YOR030W, 2
YOR032C, 1
YOR032W-A, 2
YOR033C, 1
YOR034C, -3
YOR034C-A, 0
YOR035C, -1
YOR036W, -4
YOR037W, 1
YOR038C, 2
YOR039W, 0
YOR040W, 2
YOR042W, -2
YOR043W, -3
YOR044W, -2
YOR045W, -1
YOR046C, -1
YOR047C, 1
YOR048C, 1
YOR049C, 1
YOR051C, 3
YOR052C, -3
YOR054C, 3
YOR056C, 1
YOR057W, 0
YOR058C, -1
YOR059C, 1
YOR060C, 2
YOR061W, 1
YOR062C, -1
YOR063W, 4
YOR064C, -2
YOR065W, 2
YOR066W, 4
YOR067C, 2
YOR069W, -4
YOR070C, 2
YOR071C, 1
YOR073W, 3
YOR074C, -2
YOR075W, 1
YOR076C, 2
YOR077W, -1
YOR078W, 0
YOR079C, 1
YOR080W, 0
YOR081C, -1
YOR083W, 4
YOR084W, 2
YOR085W, 0
YOR086C, -1
YOR087W, 0
YOR089C, 1
YOR090C, 2
YOR091W, 3
YOR092W, 1
YOR094W, 2
YOR095C, 0
YOR096W, 1
YOR097C, 2
YOR098C, 0
YOR099W, 2
YOR100C, -2
YOR101W, 1
YOR103C, 3
YOR104W, 1
YOR105W, 4
YOR106W, -2
YOR107W, -1
YOR108W, 1
YOR109W, -2
YOR110W, 2
YOR111W, -1
YOR112W, 1
YOR114W, 2
YOR115C, 2
YOR116C, 0
YOR117W, -3
YOR118W, 0
YOR119C, -2
YOR120W, 1
YOR122C, -1
YOR123C, -2
YOR124C, -2
YOR125C, 2
YOR126C, -2
YOR127W, -1
YOR128C, 0
YOR129C, 1
YOR130C, 0
YOR131C, 2
YOR132W, -2
YOR133W, 0
YOR136W, 2
YOR137C, 5
YOR138C, 0
YOR140W, -3
YOR141C, -3
YOR142W, 2
YOR143C, -3
YOR144C, 2
YOR145C, 2
YOR147W, 2
YOR148C, 3
YOR149C, 1
YOR150W, 2
YOR151C, -1
YOR152C, 0
YOR154W, 1
YOR155C, 2
YOR156C, 0
YOR157C, 0
YOR158W, 3
YOR159C, 3
YOR160W, -3
YOR161C, 0
YOR161C-C, 1
YOR162C, 2
YOR163W, 1
YOR164C, -1
YOR165W, -1
YOR166C, 1
YOR167C, 1
YOR168W, -2
YOR171C, 3
YOR172W, 2
YOR173W, -1
YOR174W, -1
YOR175C, 0
YOR176W, 2
YOR178C, 0
YOR179C, 0
YOR180C, 2
YOR181W, -1
YOR182C, 3
YOR183W, 2
YOR184W, -1
YOR185C, -1
YOR186W, 0
YOR187W, 2
YOR188W, 0
YOR189W, -2
YOR190W, 1
YOR192C, 2
YOR193W, -1
YOR194C, -1
YOR195W, 0
YOR196C, 2
YOR197W, 1
YOR198C, 4
YOR201C, 2
YOR202W, 2
YOR204W, -2
YOR205C, 2
YOR206W, 4
YOR207C, 5
YOR208W, 1
YOR209C, -1
YOR210W, 1
YOR211C, 1
YOR212W, 0
YOR213C, 0
YOR215C, 2
YOR216C, 6
YOR217W, 0
YOR219C, 5
YOR220W, 2
YOR221C, 1
YOR222W, 0
YOR223W, 0
YOR224C, -2
YOR226C, 2
YOR227W, 0
YOR228C, 0
YOR229W, 2
YOR230W, 3
YOR231W, 0
YOR232W, 2
YOR233W, 3
YOR234C, 2
YOR236W, 1
YOR237W, 1
YOR238W, -2
YOR239W, 0
YOR243C, 0
YOR244W, -1
YOR245C, 2
YOR246C, -1
YOR249C, 1
YOR250C, -1
YOR251C, 0
YOR252W, 2
YOR253W, -1
YOR254C, -3
YOR255W, 4
YOR256C, 1
YOR257W, 2
YOR258W, 2
YOR259C, -3
YOR260W, 1
YOR261C, 1
YOR262W, 0
YOR264W, 2
YOR265W, 1
YOR266W, 2
YOR267C, 2
YOR269W, 0
YOR270C, -1
YOR271C, -1
YOR272W, 1
YOR273C, 0
YOR274W, 2
YOR275C, 1
YOR276W, -1
YOR278W, 4
YOR279C, 0
YOR280C, 3
YOR281C, -1
YOR283W, -1
YOR284W, 2
YOR285W, 1
YOR286W, 3
YOR287C, 1
YOR288C, 1
YOR289W, 3
YOR291W, 0
YOR292C, 0
YOR293W, 1
YOR293C-A, 1
YOR294W, -1
YOR295W, -2
YOR296W, 1
YOR297C, 1
YOR298C-A, -2
YOR299W, 0
YOR301W, 0
YOR302W, 0
YOR303W, 1
YOR304W, -2
YOR304C-A, -3
YOR305W, 3
YOR306C, -1
YOR307C, 2
YOR308C, -2
YOR310C, -1
YOR311C, -2
YOR312C, 1
YOR313C, 1
YOR315W, -2
YOR316C, 3
YOR316C-A, 1
YOR317W, 1
YOR319W, -1
YOR320C, 5
YOR321W, 0
YOR322C, 2
YOR323C, 1
YOR324C, -1
YOR327C, -1
YOR329C, -1
YOR332W, 0
YOR334W, 3
YOR335C, 1
YOR336W, 1
YOR337W, 0
YOR338W, 0
YOR339C, -1
YOR340C, 2
YOR342C, -3
YOR343C, 1
YOR344C, 1
YOR346W, -1
YOR347C, 1
YOR348C, 2
YOR350C, 3
YOR352W, 0
YOR354C, 1
YOR355W, 1
YOR356W, 1
YOR357C, 1
YOR358W, 0
YOR359W, 0
YOR360C, 0
YOR362C, -1
YOR367W, 0
YOR368W, 1
YOR369C, -4
YOR370C, 1
YOR371C, 1
YOR372C, -1
YOR374W, 2
YOR375C, -3
YOR376W-A, 1
YOR377W, -2
YOR378W, 1
YOR380W, 1
YOR381W, 0
YOR381W-A, 0
YOR382W, 1
YOR383C, 1
YOR384W, 1
YOR385W, 0
YOR386W, 2
YOR387C, 0
YOR390W, 2
YPL279C, 2
YPL274W, -1
YPL273W, 2
YPL271W, 2
YPL270W, 2
YPL269W, -1
YPL268W, -2
YPL267W, 3
YPL266W, 4
YPL265W, 3
YPL264C, 1
YPL263C, 3
YPL262W, 2
YPL261C, -1
YPL260W, 1
YPL259C, 0
YPL258C, 0
YPL257W, 0
YPL256C, 1
YPL255W, -2
YPL254W, 1
YPL253C, 2
YPL252C, 3
YPL250C, 0
YPL249C-A, 1
YPL249C, 0
YPL248C, 0
YPL247C, 2
YPL246C, 1
YPL245W, 3
YPL244C, 0
YPL243W, 0
YPL241C, -1
YPL240C, -3
YPL239W, -2
YPL237W, -2
YPL236C, -1
YPL235W, -2
YPL234C, 0
