Gene name, Transcript overall mass
YKL121W, 1985
YKL120W, 1989
YKL119C, 2175
YKL117W, 1993
YKL116C, 2052
YKL114C, 1907
YKL113C, 1829
YKL112W, 2162
YKL110C, 1864
YKL109W, 1872
YKL108W, 2108
YKL107W, 2202
YKL106C-A, 1966
YKL106W, 2160
YKL105C, 1696
YKL104C, 2005
YKL103C, 2138
YKL102C, 1709
YKL100C, 2134
YKL099C, 2097
YKL098W, 2016
YKL097C, 2082
YKL096W-A, 1792
YKL096W, 1820
YKL094W, 1987
YKL093W, 1930
YKL092C, 1969
YKL091C, 1920
YKL090W, 1986
YKL089W, 1991
YKL088W, 1961
YKL087C, 1934
YKL086W, 1894
YKL085W, 1874
YKL084W, 1921
YKL082C, 1915
YKL081W, 2050
YKL080W, 1894
YKL079W, 1983
YKL078W, 1797
YKL077W, 2034
YKL074C, 2085
YKL073W, 2014
YKL072W, 2013
YKL071W, 1897
YKL070W, 2181
YKL069W, 1910
YKL068W-A, 1967
YKL068W, 1879
YKL067W, 1960
YKL065W-A, 2122
YKL065C, 2041
YKL063C, 2139
YKL062W, 1926
YKL061W, 2079
YKL060C, 1921
YKL059C, 2116
YKL058W, 2069
YKL057C, 2024
YKL056C, 2051
YKL055C, 1836
YKL054C, 1998
YKL053C-A, 1824
YKL052C, 1974
YKL051W, 2027
YKL049C, 1932
YKL048C, 2002
YKL047W, 1870
YKL046C, 1837
YKL045W, 2175
YKL044W, 1960
YKL043W, 2149
YKL042W, 1877
YKL041W, 2041
YKL040C, 1966
YKL039W, 2189
YKL038W, 1850
YKL035W, 2018
YKL034W, 1940
YKL033W-A, 1928
YKL029C, 1925
YKL028W, 2067
YKL027W, 1970
YKL026C, 2028
YKL025C, 2052
YKL024C, 1803
YKL023C-A, 2228
YKL023W, 1987
YKL020C, 1852
YKL019W, 2078
YKL018C-A, 1925
YKL018W, 1984
YKL017C, 1983
YKL016C, 1884
YKL015W, 1952
YKL013C, 2022
YKL012W, 2005
YKL011C, 1897
YKL010C, 2030
YKL009W, 1966
YKL008C, 1880
YKL007W, 1989
YKL006C-A, 2039
YKL006W, 1957
YKL005C, 1930
YKL004W, 2085
YKL003C, 1986
YKL002W, 2033
YKL001C, 2056
YKR001C, 1978
YKR002W, 1789
YKR003W, 1866
YKR004C, 2078
YKR006C, 1986
YKR007W, 1843
YKR008W, 1825
YKR010C, 2061
YKR011C, 2011
YKR013W, 1789
YKR014C, 1857
YKR015C, 2016
YKR016W, 2082
YKR017C, 2007
YKR018C, 1979
YKR019C, 1989
YKR020W, 1951
YKR021W, 1976
YKR022C, 1949
YKR023W, 2012
YKR024C, 1997
YKR025W, 2049
YKR026C, 2143
YKR027W, 1949
YKR028W, 2032
YKR029C, 1884
YKR030W, 1876
YKR035W-A, 1889
YKR036C, 1745
YKR037C, 1958
YKR038C, 1982
YKR039W, 1964
YKR041W, 1973
YKR042W, 1726
YKR043C, 1958
YKR044W, 1952
YKR045C, 2003
YKR046C, 1818
YKR048C, 1969
YKR049C, 2129
YKR050W, 1840
YKR051W, 2234
YKR052C, 1994
YKR053C, 1900
YKR055W, 1903
YKR057W, 2041
YKR058W, 1951
YKR059W, 1931
YKR060W, 1884
YKR061W, 2042
YKR062W, 1954
YKR063C, 2090
YKR064W, 2125
YKR065C, 1978
YKR066C, 1837
YKR067W, 1741
YKR068C, 1876
YKR069W, 1904
YKR070W, 2006
YKR071C, 1921
YKR072C, 1769
YKR074W, 2047
YKR075C, 1995
YKR076W, 1919
YKR077W, 2052
YKR078W, 1793
YKR079C, 1986
YKR080W, 1838
YKR081C, 1990
YKR082W, 2104
YKR083C, 2039
YKR084C, 1903
YKR085C, 1845
YKR086W, 2053
YKR087C, 1988
YKR088C, 1795
YKR089C, 1887
YKR090W, 1978
YKR091W, 2057
YKR092C, 1923
YKR093W, 1894
YKR094C, 1944
YKR095W-A, 2038
YKR096W, 1965
YKR097W, 1777
YKR098C, 2016
YKR099W, 1983
YKR100C, 1617
YKR101W, 1979
YKR104W, 2005
YLL063C, 2071
YLL062C, 2010
YLL061W, 2026
YLL060C, 1937
YLL058W, 1941
YLL056C, 1736
YLL055W, 1787
YLL054C, 1903
YLL053C, 1771
YLL051C, 2095
YLL050C, 1744
YLL045C, 1720
YLL043W, 1931
YLL042C, 2173
YLL041C, 2027
YLL039C, 1944
YLL038C, 1975
YLL036C, 1890
YLL035W, 2031
YLL034C, 1900
YLL033W, 1894
YLL031C, 1931
YLL029W, 1825
YLL028W, 1972
YLL027W, 1919
YLL026W, 2031
YLL025W, 1666
YLL024C, 1796
YLL023C, 1830
YLL022C, 1911
YLL018C-A, 1725
YLL018C, 1900
YLL015W, 1926
YLL014W, 1892
YLL013C, 2044
YLL012W, 1849
YLL011W, 2015
YLL010C, 1829
YLL009C, 2068
YLL008W, 1948
YLL007C, 2092
YLL006W, 1940
YLL004W, 2008
YLL003W, 1891
YLL002W, 1888
YLL001W, 1922
YLR001C, 2135
YLR002C, 2171
YLR003C, 1938
YLR004C, 2033
YLR005W, 1956
YLR006C, 2108
YLR007W, 1878
YLR008C, 1801
YLR009W, 2085
YLR010C, 1997
YLR011W, 1895
YLR012C, 2221
YLR015W, 1927
YLR016C, 2246
YLR017W, 2056
YLR018C, 1867
YLR019W, 1812
YLR020C, 1937
YLR021W, 2044
YLR022C, 1890
YLR023C, 1925
YLR025W, 1966
YLR026C, 2046
YLR027C, 1925
YLR028C, 1968
YLR029C, 2135
YLR031W, 2018
YLR032W, 2216
YLR033W, 1859
YLR034C, 2154
YLR035C, 2047
YLR036C, 1931
YLR037C, 1694
YLR038C, 1911
YLR040C, 1957
YLR042C, 1859
YLR043C, 1925
YLR044C, 2078
YLR045C, 1963
YLR046C, 2173
YLR048W, 1886
YLR049C, 2065
YLR050C, 2296
YLR051C, 1917
YLR052W, 2062
YLR053C, 1944
YLR055C, 1982
YLR056W, 1997
YLR057W, 2117
YLR058C, 1964
YLR059C, 2108
YLR060W, 1983
YLR061W, 1971
YLR064W, 1938
YLR065C, 1755
YLR066W, 2053
YLR067C, 2077
YLR068W, 2058
YLR069C, 2058
YLR071C, 1873
YLR072W, 1978
YLR073C, 2047
YLR074C, 2180
YLR075W, 2191
YLR077W, 2146
YLR078C, 2022
YLR079W, 1970
YLR080W, 1885
YLR081W, 1923
YLR082C, 2107
YLR083C, 2133
YLR085C, 1928
YLR088W, 2032
YLR089C, 1886
YLR090W, 1891
YLR091W, 1835
YLR093C, 2034
YLR094C, 1975
YLR095C, 1941
YLR097C, 2028
YLR098C, 1865
YLR099C, 2169
YLR099W-A, 1844
YLR100W, 1868
YLR102C, 1986
YLR103C, 2064
YLR104W, 2048
YLR105C, 2118
YLR107W, 1902
YLR108C, 1932
YLR109W, 1963
YLR110C, 1716
YLR111W, 1971
YLR112W, 1921
YLR113W, 2038
YLR114C, 1955
YLR115W, 1909
YLR116W, 2254
YLR117C, 1837
YLR118C, 1903
YLR119W, 2134
YLR120C, 1930
YLR121C, 1793
YLR125W, 2014
YLR126C, 2004
YLR127C, 2000
YLR128W, 1996
YLR129W, 1983
YLR130C, 1931
YLR131C, 2004
YLR132C, 1861
YLR133W, 1932
YLR134W, 2037
YLR135W, 2139
YLR136C, 2076
YLR137W, 2151
YLR138W, 1962
YLR139C, 2218
YLR141W, 2229
YLR142W, 1884
YLR143W, 1927
YLR144C, 1979
YLR145W, 2122
YLR146C, 2086
YLR146W-A, 1984
YLR147C, 1909
YLR148W, 2099
YLR149C, 1844
YLR150W, 1887
YLR151C, 2054
YLR152C, 1798
YLR153C, 2048
YLR154C, 1925
YLR163C, 2121
YLR164W, 2001
YLR165C, 2049
YLR166C, 2128
YLR167W, 1944
YLR168C, 2218
YLR170C, 2028
YLR172C, 1936
YLR173W, 1991
YLR174W, 1896
YLR175W, 1843
YLR177W, 1859
YLR178C, 1924
YLR179C, 1882
YLR180W, 1783
YLR181C, 1802
YLR182W, 2007
YLR183C, 1949
YLR185W, 1882
YLR186W, 1898
YLR187W, 1899
YLR188W, 2021
YLR189C, 1770
YLR190W, 1955
YLR191W, 1924
YLR192C, 1892
YLR193C, 2036
YLR194C, 1876
YLR195C, 2026
YLR196W, 1932
YLR197W, 2023
YLR199C, 2146
YLR200W, 2002
YLR201C, 2054
YLR203C, 1912
YLR204W, 1947
YLR205C, 1856
YLR207W, 1946
YLR208W, 1897
YLR209C, 1955
YLR210W, 1945
YLR211C, 1935
YLR212C, 1742
YLR213C, 1951
YLR214W, 2129
YLR215C, 1982
YLR216C, 1948
YLR218C, 2036
YLR219W, 2087
YLR220W, 1850
YLR221C, 1784
YLR222C, 1930
YLR224W, 1943
YLR225C, 1911
YLR226W, 1794
YLR228C, 1903
YLR229C, 1727
YLR231C, 1974
YLR233C, 2156
YLR234W, 1855
YLR237W, 1978
YLR238W, 1873
YLR239C, 2008
YLR240W, 1950
YLR241W, 1983
YLR242C, 1996
YLR243W, 1652
YLR244C, 1752
YLR245C, 1937
YLR246W, 1918
YLR248W, 2025
YLR249W, 2004
YLR250W, 2055
YLR251W, 2105
YLR253W, 2100
YLR254C, 1907
YLR255C, 1869
YLR257W, 1772
YLR258W, 2026
YLR259C, 1979
YLR260W, 2088
YLR261C, 1993
YLR262C-A, 1954
YLR264W, 1880
YLR266C, 1872
YLR267W, 1969
YLR268W, 1999
YLR270W, 2004
YLR271W, 2128
YLR272C, 1989
YLR273C, 1977
YLR274W, 2003
YLR275W, 2047
YLR276C, 1985
YLR277C, 2030
YLR283W, 2129
YLR284C, 2145
YLR285W, 1819
YLR285C-A, 2305
YLR286C, 2078
YLR287C, 1902
YLR287C-A, 1803
YLR288C, 1896
YLR289W, 2238
YLR290C, 1813
YLR291C, 1799
YLR292C, 1918
YLR293C, 1783
YLR295C, 1938
YLR296W, 1927
YLR297W, 1917
YLR298C, 2220
YLR299W, 1984
YLR300W, 1886
YLR301W, 1970
YLR303W, 1947
YLR304C, 1905
YLR306W, 2163
YLR307W, 1980
YLR309C, 2002
YLR312C, 2206
YLR312W-A, 2105
YLR313C, 1955
YLR314C, 2011
YLR315W, 2000
YLR316C, 2054
YLR321C, 1994
YLR323C, 2075
YLR324W, 1943
YLR325C, 2058
YLR326W, 1817
YLR327C, 2026
YLR328W, 1895
YLR330W, 1798
YLR332W, 2034
YLR333C, 1790
YLR335W, 2030
YLR336C, 1906
YLR337C, 1615
YLR340W, 1991
YLR342W-A, 2129
YLR344W, 1942
YLR345W, 1909
YLR346C, 1841
YLR347C, 1917
YLR348C, 1892
YLR350W, 2004
YLR351C, 1867
YLR352W, 1842
YLR353W, 1935
YLR354C, 1910
YLR355C, 1982
YLR356W, 1730
YLR357W, 1865
YLR359W, 2073
YLR360W, 2278
YLR361C, 2261
YLR361C-A, 1956
YLR362W, 1857
YLR363C, 2028
YLR363W-A, 1959
YLR364W, 1959
YLR367W, 1826
YLR368W, 2025
YLR369W, 2011
YLR370C, 1942
YLR372W, 1773
YLR373C, 1943
YLR375W, 1865
YLR376C, 2087
YLR378C, 2020
YLR380W, 2060
YLR382C, 1973
YLR385C, 1907
YLR386W, 1962
YLR387C, 1981
YLR388W, 2137
YLR389C, 1748
YLR390W, 2054
YLR390W-A, 1812
YLR392C, 1852
YLR393W, 2133
YLR394W, 1875
YLR395C, 2004
YLR396C, 2108
YLR397C, 1747
YLR398C, 1943
YLR399C, 1868
YLR401C, 1956
YLR404W, 2097
YLR405W, 1926
YLR406C, 1960
YLR406C-A, 2063
YLR407W, 1976
YLR408C, 2082
YLR409C, 2096
YLR410W, 1909
YLR411W, 1692
YLR412W, 1924
YLR412C-A, 2105
YLR413W, 1953
YLR414C, 2075
YLR417W, 2065
YLR418C, 2004
YLR419W, 1871
YLR420W, 1954
YLR421C, 1867
YLR423C, 1987
YLR424W, 2089
YLR426W, 2038
YLR427W, 1772
YLR429W, 2063
YLR431C, 2093
YLR432W, 1964
YLR433C, 1980
YLR435W, 1983
YLR436C, 1854
YLR437C, 1981
YLR438W, 1990
YLR438C-A, 2050
YLR439W, 2008
YLR440C, 1994
YLR441C, 1852
YLR442C, 1981
YLR443W, 2071
YLR446W, 1956
YLR447C, 1955
YLR448W, 2001
YLR449W, 1934
YLR450W, 1973
YLR451W, 1809
YLR452C, 2022
YLR453C, 2038
YLR455W, 1942
YLR456W, 2074
YLR457C, 2019
YLR459W, 1756
YLR460C, 1909
YML131W, 1988
YML130C, 1931
YML129C, 2122
YML128C, 1919
YML127W, 1766
YML125C, 1941
YML124C, 1855
YML123C, 1924
YML122C, 2157
YML121W, 1985
YML120C, 2018
YML119W, 1893
YML118W, 1913
YML116W, 1842
YML115C, 2035
YML114C, 1753
YML113W, 1808
YML112W, 2041
YML110C, 1924
YML109W, 2013
YML108W, 2050
YML107C, 2075
YML106W, 2134
YML105C, 2087
YML104C, 2162
YML102W, 2092
YML101C, 1893
YML100W-A, 1961
YML100W, 1941
YML099C, 1812
YML098W, 2072
YML097C, 2116
YML096W, 2018
YML095C, 1847
YML094W, 1982
YML093W, 2015
YML092C, 1990
YML088W, 1957
YML087C, 1878
YML086C, 2181
YML085C, 1855
YML083C, 2065
YML082W, 1791
YML081C-A, 2139
YML081W, 2000
YML080W, 1828
YML079W, 1766
YML078W, 2105
YML077W, 2142
YML076C, 1783
YML075C, 1949
YML074C, 1916
YML073C, 1987
YML072C, 1829
YML071C, 1956
YML070W, 1849
YML069W, 2115
YML068W, 2058
YML067C, 1935
YML065W, 1997
YML064C, 1681
YML063W, 1880
YML062C, 2021
YML061C, 2112
YML060W, 1979
YML058W-A, 2035
YML058W, 2146
YML057W, 1871
YML056C, 1937
YML055W, 1899
YML054C, 2058
YML053C, 2083
YML052W, 2045
YML051W, 1919
YML050W, 2042
YML048W, 2131
YML046W, 2057
YML043C, 2045
YML042W, 2037
YML041C, 2029
YML038C, 2148
YML036W, 1923
YML035C, 1998
YML034W, 2009
YML032C, 2034
YML031W, 2145
YML030W, 2021
YML029W, 2068
YML028W, 1955
YML027W, 1915
YML026C, 1966
YML025C, 2051
YML024W, 1939
YML023C, 1885
YML022W, 1925
YML021C, 2075
YML020W, 1863
YML019W, 2104
YML018C, 2091
YML015C, 1890
YML014W, 2069
YML013W, 2028
YML012W, 2008
YML011C, 2040
YML009C, 1924
YML008C, 2131
YML007C-A, 2149
YML007W, 1827
YML006C, 2039
YML005W, 1978
YML004C, 1990
YML002W, 1964
YML001W, 1950
YMR001C, 1892
YMR002W, 1954
YMR003W, 1916
YMR004W, 1967
YMR005W, 1726
YMR006C, 1881
YMR007W, 2007
YMR008C, 1811
YMR009W, 2076
YMR010W, 1840
YMR011W, 1894
YMR012W, 1970
YMR013C, 1892
YMR014W, 1947
YMR015C, 1902
YMR016C, 1878
YMR017W, 2005
YMR020W, 1849
YMR021C, 1898
YMR022W, 2052
YMR023C, 1947
YMR024W, 1806
YMR025W, 1931
YMR026C, 1882
YMR027W, 1965
YMR028W, 1981
YMR029C, 1979
YMR030W, 1961
YMR031C, 1963
YMR032W, 2092
YMR030W-A, 2175
YMR033W, 2070
YMR034C, 2112
YMR035W, 2034
YMR036C, 1974
YMR037C, 2030
YMR038C, 1972
YMR039C, 2273
YMR040W, 1917
YMR041C, 1900
YMR042W, 1777
YMR043W, 1871
YMR044W, 1913
YMR047C, 1807
YMR048W, 1967
YMR049C, 1963
YMR052W, 1897
YMR054W, 2056
YMR055C, 1906
YMR056C, 1968
YMR058W, 1874
YMR059W, 1896
YMR060C, 1863
YMR061W, 1835
YMR062C, 2024
YMR063W, 1937
YMR066W, 1954
YMR067C, 2099
YMR068W, 2034
YMR070W, 2140
YMR071C, 1787
YMR072W, 2009
YMR073C, 1875
YMR074C, 1991
YMR075W, 1928
YMR076C, 1855
YMR077C, 1966
YMR078C, 1804
YMR079W, 2107
YMR080C, 1802
YMR081C, 1989
YMR083W, 2043
YMR085W, 2006
YMR086W, 2089
YMR087W, 1877
YMR088C, 1935
YMR089C, 2023
YMR090W, 1711
YMR091C, 1827
YMR092C, 1877
YMR093W, 1892
YMR094W, 2025
YMR096W, 1906
YMR097C, 1988
YMR098C, 2011
YMR099C, 1987
YMR100W, 2006
YMR101C, 1997
YMR102C, 1942
YMR103C, 1924
YMR105C, 2035
YMR105W-A, 2023
YMR106C, 1837
YMR107W, 2043
YMR108W, 2059
YMR109W, 2015
YMR110C, 1876
YMR111C, 2003
YMR112C, 2029
YMR113W, 1937
YMR114C, 1866
YMR115W, 2117
YMR116C, 1839
YMR117C, 2013
YMR118C, 1884
YMR119W, 1914
YMR120C, 1968
YMR121C, 2136
YMR122C, 2040
YMR122W-A, 1625
YMR123W, 2122
YMR124W, 1790
YMR125W, 2179
YMR126C, 1967
YMR127C, 1873
YMR128W, 2051
YMR129W, 2100
YMR130W, 2055
YMR131C, 2070
YMR132C, 2092
YMR134W, 2099
YMR135C, 1807
YMR136W, 2000
YMR137C, 2067
YMR138W, 2049
YMR139W, 1910
YMR140W, 1901
YMR141C, 2093
YMR142C, 2032
YMR143W, 1845
YMR144W, 1922
YMR145C, 2002
YMR146C, 1973
YMR147W, 2065
YMR148W, 2037
YMR152W, 1950
YMR153W, 2019
YMR154C, 2089
YMR155W, 2004
YMR156C, 2039
YMR157C, 2017
YMR158W, 1893
YMR158C-A, 2001
YMR160W, 2103
YMR161W, 2017
YMR163C, 1794
YMR165C, 1933
YMR166C, 1950
YMR167W, 1895
YMR168C, 2028
YMR169C, 2025
YMR170C, 2025
YMR171C, 1948
YMR173W, 1963
YMR174C, 1992
YMR175W, 1993
YMR176W, 1889
YMR177W, 2035
YMR178W, 1812
YMR179W, 2021
YMR180C, 1937
YMR181C, 1898
YMR182C, 1979
YMR182W-A, 1998
YMR183C, 1978
YMR184W, 1931
YMR185W, 2090
YMR186W, 1965
YMR187C, 2068
YMR188C, 1898
YMR189W, 1954
YMR190C, 2169
YMR192W, 2062
YMR193W, 2120
YMR194W, 1781
YMR194C-B, 1891
YMR195W, 1936
YMR196W, 2061
YMR197C, 1972
YMR198W, 1965
YMR199W, 1878
YMR200W, 2000
YMR201C, 2007
YMR202W, 1960
YMR203W, 1764
YMR204C, 1968
YMR205C, 1872
YMR206W, 1851
YMR208W, 1824
YMR209C, 1780
YMR210W, 2101
YMR211W, 1958
YMR212C, 2144
YMR213W, 1908
YMR214W, 2030
YMR215W, 1781
YMR216C, 1809
YMR217W, 1877
YMR218C, 1988
YMR220W, 1841
YMR221C, 1922
YMR222C, 1850
YMR223W, 2052
YMR224C, 2014
YMR225C, 2093
YMR226C, 1925
YMR227C, 1930
YMR228W, 1876
YMR230W, 2179
YMR231W, 2136
YMR233W, 1957
YMR234W, 2033
YMR235C, 2045
YMR236W, 1739
YMR237W, 1939
YMR238W, 1933
YMR239C, 1856
YMR240C, 1998
YMR241W, 1798
YMR242C, 2095
YMR243C, 1951
YMR244C-A, 1878
YMR246W, 1849
YMR250W, 2089
YMR251W-A, 1787
YMR252C, 2024
YMR253C, 1995
YMR255W, 1950
YMR256C, 1985
YMR257C, 2042
YMR258C, 2019
YMR259C, 2025
YMR260C, 1853
YMR261C, 1944
YMR262W, 1943
YMR263W, 1883
YMR264W, 1970
YMR265C, 2142
YMR267W, 1956
YMR268C, 2044
YMR269W, 2056
YMR270C, 2003
YMR271C, 1973
YMR272C, 1965
YMR273C, 1979
YMR274C, 2038
YMR275C, 1954
YMR276W, 2036
YMR277W, 1952
YMR278W, 1909
YMR279C, 1967
YMR280C, 1951
YMR281W, 2115
YMR282C, 2093
YMR284W, 1847
YMR285C, 1880
YMR286W, 1963
YMR287C, 2027
YMR288W, 1952
YMR289W, 2116
YMR290C, 1917
YMR291W, 1859
YMR292W, 2026
YMR293C, 2037
YMR294W, 1929
YMR295C, 2019
YMR296C, 1892
YMR297W, 1792
YMR298W, 1824
YMR299C, 2031
YMR300C, 1781
YMR301C, 1986
YMR302C, 1968
YMR303C, 2007
YMR305C, 1907
YMR307W, 1849
YMR308C, 1964
YMR309C, 2053
YMR310C, 2016
YMR311C, 1818
YMR312W, 1973
YMR313C, 1944
YMR314W, 2014
YMR315W, 1726
YMR316W, 1860
YMR318C, 1987
YMR319C, 1808
YMR320W, 2010
YNL331C, 1978
YNL330C, 1958
YNL329C, 1836
YNL328C, 1777
YNL327W, 2012
YNL326C, 2016
YNL325C, 1823
YNL323W, 2017
YNL322C, 2053
YNL321W, 1769
YNL320W, 1930
YNL317W, 2082
YNL316C, 1868
YNL315C, 2118
YNL314W, 1992
YNL313C, 1918
YNL312W, 1961
YNL311C, 2124
YNL310C, 2017
YNL309W, 1983
YNL308C, 1978
YNL307C, 1883
YNL306W, 2143
YNL305C, 1906
YNL304W, 2016
YNL302C, 1829
YNL301C, 1969
YNL300W, 1808
YNL299W, 2015
YNL298W, 1834
YNL295W, 2093
YNL294C, 2081
YNL293W, 2115
YNL292W, 1815
YNL291C, 2083
YNL290W, 2044
YNL289W, 1983
YNL288W, 1790
YNL287W, 1938
YNL286W, 1990
YNL283C, 2115
YNL282W, 1912
YNL281W, 2116
YNL280C, 1949
YNL278W, 1902
YNL277W-A, 2005
YNL277W, 1994
YNL275W, 1878
YNL274C, 1925
YNL272C, 1914
YNL270C, 2023
YNL268W, 2048
YNL267W, 1932
YNL265C, 1931
YNL264C, 1962
YNL263C, 1946
YNL261W, 2036
YNL259C, 2064
YNL258C, 2026
YNL256W, 1914
YNL255C, 1888
YNL254C, 1860
YNL253W, 1854
YNL252C, 1897
YNL251C, 2051
YNL249C, 1727
YNL248C, 1943
YNL247W, 2107
YNL246W, 2031
YNL245C, 1910
YNL244C, 1965
YNL243W, 1954
YNL241C, 1916
YNL240C, 1892
YNL239W, 1960
YNL238W, 2242
YNL237W, 1893
YNL236W, 1971
YNL234W, 1922
YNL233W, 1863
YNL232W, 1966
YNL231C, 2088
YNL230C, 2017
YNL229C, 1858
YNL227C, 2008
YNL225C, 2163
YNL224C, 2157
YNL223W, 2253
YNL222W, 1987
YNL221C, 1741
YNL220W, 1869
YNL219C, 1929
YNL218W, 1943
YNL217W, 1984
YNL216W, 1909
YNL215W, 1849
YNL214W, 2015
YNL213C, 2083
YNL212W, 2016
YNL211C, 2222
YNL209W, 1728
YNL208W, 1947
YNL207W, 2077
YNL206C, 2015
YNL202W, 1848
YNL201C, 1783
YNL200C, 1827
YNL199C, 2122
YNL197C, 1905
YNL193W, 1997
YNL192W, 2102
YNL191W, 2100
YNL190W, 1790
YNL189W, 1865
YNL188W, 1899
YNL187W, 2095
YNL186W, 1994
YNL185C, 1821
YNL183C, 2083
YNL182C, 1907
YNL181W, 1794
YNL180C, 1769
YNL178W, 1879
YNL177C, 1910
YNL176C, 1818
YNL175C, 1946
YNL173C, 2032
YNL169C, 1867
YNL168C, 2037
YNL167C, 1932
YNL166C, 2023
YNL165W, 2092
YNL164C, 1746
YNL163C, 2116
YNL162W-A, 1935
YNL162W, 2003
YNL161W, 1883
YNL160W, 1847
YNL159C, 2189
YNL157W, 1869
YNL156C, 1897
YNL155W, 1802
YNL154C, 1784
YNL153C, 1979
YNL152W, 1913
YNL151C, 1786
YNL149C, 2034
YNL148C, 2038
YNL147W, 2085
YNL146C-A, 1929
YNL146W, 2032
YNL145W, 1871
YNL144C, 1951
YNL142W, 1770
YNL141W, 2039
YNL140C, 1956
YNL138W-A, 2155
YNL138W, 2025
YNL137C, 1961
YNL136W, 2130
YNL135C, 1940
YNL134C, 1856
YNL133C, 1862
YNL132W, 1949
YNL131W, 1997
YNL130C, 1902
YNL130C-A, 1951
YNL129W, 1787
YNL127W, 1861
YNL126W, 1897
YNL125C, 1872
YNL124W, 1960
YNL123W, 2008
YNL122C, 2075
YNL121C, 1945
YNL119W, 1885
YNL118C, 1917
YNL116W, 1792
YNL115C, 1841
YNL113W, 1974
YNL112W, 2089
YNL111C, 2002
YNL110C, 1878
YNL108C, 2044
YNL107W, 1882
YNL106C, 2021
YNL104C, 1820
YNL103W, 2006
YNL101W, 1919
YNL100W, 1993
YNL099C, 1978
YNL098C, 2054
YNL097C, 1827
YNL096C, 1842
YNL095C, 1932
YNL094W, 1785
YNL093W, 1889
YNL092W, 2089
YNL091W, 2036
YNL090W, 1965
YNL087W, 1889
YNL086W, 1665
YNL085W, 1991
YNL084C, 2231
YNL083W, 2113
YNL082W, 2083
YNL081C, 1892
YNL080C, 1953
YNL079C, 2038
YNL078W, 1954
YNL077W, 1935
YNL076W, 1929
YNL075W, 2346
YNL074C, 1942
YNL073W, 2052
YNL072W, 1871
YNL071W, 1942
YNL070W, 1980
YNL069C, 1915
YNL068C, 1999
YNL067W, 2057
YNL066W, 1728
YNL065W, 2089
YNL064C, 1989
YNL063W, 1979
YNL062C, 1966
YNL061W, 1929
YNL059C, 1825
YNL058C, 2024
YNL056W, 1943
YNL055C, 1958
YNL053W, 2067
YNL052W, 1943
YNL051W, 1934
YNL050C, 2109
YNL049C, 2056
YNL048W, 2013
YNL047C, 2018
YNL046W, 2100
YNL045W, 2060
YNL044W, 1914
YNL042W, 1985
YNL041C, 2020
YNL040W, 1766
YNL039W, 1873
YNL038W, 2010
YNL037C, 1881
YNL036W, 1862
YNL035C, 1858
YNL033W, 2037
YNL032W, 1903
YNL031C, 1871
YNL030W, 1597
YNL029C, 1984
YNL027W, 1865
YNL026W, 1792
YNL025C, 2126
YNL024C-A, 2002
YNL024C, 1874
YNL023C, 1938
YNL022C, 2152
YNL021W, 1984
YNL020C, 1914
YNL016W, 2136
YNL015W, 2000
YNL011C, 1703
YNL010W, 1894
YNL009W, 1933
YNL008C, 2026
YNL007C, 1943
YNL006W, 1912
YNL005C, 2036
YNL004W, 2030
YNL003C, 1750
YNL002C, 1862
YNL001W, 1902
YNR001C, 1879
YNR002C, 1923
YNR003C, 1830
YNR004W, 2023
YNR006W, 1870
YNR007C, 2090
YNR008W, 2044
YNR009W, 1974
YNR010W, 2042
YNR011C, 1986
YNR012W, 1970
YNR013C, 2087
YNR014W, 1825
YNR015W, 1899
YNR017W, 1948
YNR018W, 2058
YNR021W, 1892
YNR022C, 1954
YNR023W, 1885
YNR024W, 1771
YNR026C, 1961
YNR027W, 1938
YNR028W, 2144
YNR029C, 2003
YNR030W, 1983
YNR032W, 2104
YNR032C-A, 2006
YNR033W, 2027
YNR034W, 1976
YNR034W-A, 1891
YNR035C, 2040
YNR036C, 2093
YNR037C, 1950
YNR038W, 1889
YNR039C, 2013
YNR040W, 1912
YNR041C, 2098
YNR043W, 1788
YNR044W, 2055
YNR045W, 2077
YNR046W, 1981
YNR047W, 2129
YNR048W, 2067
YNR049C, 1918
YNR050C, 1784
YNR051C, 1936
YNR052C, 1837
YNR053C, 1983
YNR054C, 1987
YNR055C, 2072
YNR056C, 2065
YNR057C, 2042
YNR059W, 2070
YNR061C, 1997
YNR064C, 2050
YNR067C, 2080
YNR068C, 2166
YNR071C, 1863
YNR073C, 1848
YNR074C, 1766
YNR076W, 1666
YOL164W, 1936
YOL163W, 1946
YOL162W, 1890
YOL160W, 1936
YOL159C-A, 2052
YOL159C, 2028
YOL158C, 2053
YOL157C, 2050
YOL155C, 1986
YOL154W, 1851
YOL152W, 1979
YOL151W, 1815
YOL147C, 2018
YOL146W, 1927
YOL144W, 2017
YOL143C, 1828
YOL142W, 1907
YOL141W, 2011
YOL140W, 2117
YOL139C, 1992
YOL138C, 1817
YOL137W, 1862
YOL136C, 1779
YOL135C, 1857
YOL133W, 2021
YOL130W, 1724
YOL129W, 2089
YOL128C, 1971
YOL127W, 1694
YOL126C, 1919
YOL125W, 1889
YOL124C, 2177
YOL123W, 2002
YOL122C, 1688
YOL121C, 1855
YOL120C, 1969
YOL119C, 2027
YOL118C, 1953
YOL116W, 1850
YOL115W, 1773
YOL114C, 1918
YOL113W, 2018
YOL112W, 1819
YOL111C, 1844
YOL110W, 1959
YOL109W, 1885
